seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,node_x,node_y,snap_m,snapped,egress_connector
4047,20,la Maternitat i Sant Ramon,Les Corts,425541.1426266915,4581352.802372322,3324.8188425530207,1863.0,425421.5,4581306.4,128.3,True,False
4048,20,la Maternitat i Sant Ramon,Les Corts,426977.624610135,4581615.938011213,1883.021826046464,1469.0,426944.6,4581600.8,36.3,True,False
4049,20,la Maternitat i Sant Ramon,Les Corts,426491.2995150654,4581689.143762341,2372.1180732876933,1146.0,426476.0,4581764.1,76.5,True,False
4050,21,Pedralbes,Les Corts,426998.2627764213,4582433.51564169,2057.6687472672406,2024.0,426992.0,4582439.1,8.4,True,False
4051,21,Pedralbes,Les Corts,426845.00838784553,4582481.28930427,2216.778897086845,1622.0,426920.9,4582508.5,80.6,True,False
4052,21,Pedralbes,Les Corts,426658.3934797569,4582313.617626812,2327.853128375258,2172.0,426672.0,4582311.3,13.8,True,False
4053,21,Pedralbes,Les Corts,425903.9549044689,4582175.527314367,3019.865135445345,1695.0,425913.5,4582157.8,20.1,True,False
4054,21,Pedralbes,Les Corts,425257.7617578574,4581811.280904584,3610.942768933613,1010.0,425302.5,4581677.6,141.0,True,False
4055,21,Pedralbes,Les Corts,426135.90720723127,4582659.696635726,2938.7015811607216,1477.0,426140.3,4582651.9,8.9,True,False
4056,21,Pedralbes,Les Corts,425238.6797639237,4582828.737747649,3838.000111096345,1730.0,425272.4,4582870.8,53.9,True,False
4084,20,la Maternitat i Sant Ramon,Les Corts,427017.8330013584,4581702.036769876,1847.6121140064377,1369.0,427045.2,4581723.9,35.0,True,False
5001,22,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,423189.36502103775,4585837.518850156,7104.874302472224,1818.0,423261.1,4585866.2,77.3,True,False
5002,22,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,425889.7438415861,4585714.929043835,5110.044196977923,1618.0,425743.5,4585588.5,193.3,True,False
5003,22,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,424947.3592284764,4584670.937948948,5000.570553453482,1369.0,424955.8,4584682.3,14.2,True,False
5004,23,Sarrià,Sarrià-Sant Gervasi,426119.0695808043,4584599.488138971,4095.16670817411,1101.0,426129.1,4584630.2,32.3,True,False
5005,23,Sarrià,Sarrià-Sant Gervasi,425614.7005445084,4583967.451995621,4042.571478178437,1223.0,425594.3,4583950.3,26.7,True,False
5006,23,Sarrià,Sarrià-Sant Gervasi,426252.3157262359,4583107.898462027,3033.9892472257147,1827.0,426250.2,4583126.3,18.5,True,False
5007,23,Sarrià,Sarrià-Sant Gervasi,426241.8480398426,4583734.146997332,3405.142202080938,1887.0,426175.1,4583704.7,73.0,True,False
5008,23,Sarrià,Sarrià-Sant Gervasi,426588.3825290141,4583883.030783889,3251.3527539550064,1675.0,426572.6,4583852.6,34.3,True,False
5009,23,Sarrià,Sarrià-Sant Gervasi,426406.0531327932,4583478.496961551,3116.759834425229,1669.0,426427.8,4583484.2,22.5,True,False
5010,23,Sarrià,Sarrià-Sant Gervasi,426528.0195186728,4583325.542768844,2926.77387470991,1505.0,426528.2,4583325.5,0.2,True,False
5011,23,Sarrià,Sarrià-Sant Gervasi,426756.3353760906,4583337.361236285,2755.968392346232,1394.0,426729.3,4583337.1,27.0,True,False
5012,23,Sarrià,Sarrià-Sant Gervasi,426872.92218377854,4583215.538620656,2588.332486602073,1337.0,426839.2,4583256.3,52.9,True,False
5013,23,Sarrià,Sarrià-Sant Gervasi,426598.7883348272,4583166.043887341,2775.2724040208163,1642.0,426621.6,4583199.5,40.5,True,False
5014,23,Sarrià,Sarrià-Sant Gervasi,426611.1266656168,4582904.095440318,2621.435130382159,1568.0,426566.7,4582939.8,57.0,True,False
5015,23,Sarrià,Sarrià-Sant Gervasi,426773.6330446117,4583011.951126127,2543.583838481921,1523.0,426776.2,4582996.7,15.5,True,False
5016,23,Sarrià,Sarrià-Sant Gervasi,426871.7353615488,4582893.393473649,2395.6440413838977,1864.0,426830.1,4582923.0,51.1,True,False
5017,23,Sarrià,Sarrià-Sant Gervasi,426690.4287098786,4582638.601860815,2424.1598433681143,1510.0,426708.8,4582616.9,28.4,True,False
5018,23,Sarrià,Sarrià-Sant Gervasi,426922.6284856831,4582720.481758246,2259.8561303870474,1253.0,426870.3,4582716.1,52.5,True,False
5019,23,Sarrià,Sarrià-Sant Gervasi,427075.0118353067,4582770.934453053,2158.6573310637814,1654.0,427085.7,4582855.1,84.8,True,False
5020,24,les Tres Torres,Sarrià-Sant Gervasi,427391.0493793218,4582754.260224107,1895.0986146170487,1074.0,427380.6,4582766.6,16.2,True,False
5021,24,les Tres Torres,Sarrià-Sant Gervasi,427599.6604360984,4582794.191453144,1766.1832753810538,1221.0,427618.3,4582813.0,26.5,True,False
5022,24,les Tres Torres,Sarrià-Sant Gervasi,427354.2620115104,4582940.583897645,2044.953908882043,1683.0,427339.1,4582944.5,15.7,True,False
5023,24,les Tres Torres,Sarrià-Sant Gervasi,427077.854747934,4583059.7986031845,2331.237918209836,1445.0,427095.5,4583025.6,38.5,True,False
5024,24,les Tres Torres,Sarrià-Sant Gervasi,427315.99739321193,4583168.828276225,2232.126390394915,1914.0,427286.3,4583161.0,30.7,True,False
5025,24,les Tres Torres,Sarrià-Sant Gervasi,427411.85950657504,4583392.654602054,2338.2546872285807,1280.0,427379.2,4583379.6,35.2,True,False
5026,24,les Tres Torres,Sarrià-Sant Gervasi,427398.22213693184,4583667.91852525,2567.8181280499584,1429.0,427345.9,4583607.8,79.7,True,False
5027,24,les Tres Torres,Sarrià-Sant Gervasi,427199.0855899435,4583478.265859906,2539.792095399786,1368.0,427163.9,4583482.6,35.5,True,False
5028,24,les Tres Torres,Sarrià-Sant Gervasi,426888.912031354,4583489.76640138,2760.6608986982706,1675.0,426872.1,4583540.5,53.4,True,False
5029,24,les Tres Torres,Sarrià-Sant Gervasi,427037.0025013844,4583660.301154685,2783.504744870598,1636.0,427017.3,4583652.5,21.2,True,False
5030,24,les Tres Torres,Sarrià-Sant Gervasi,427211.247272811,4583864.691054481,2836.3353468994565,1383.0,427186.0,4583858.2,26.1,True,False
5031,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427140.6829576368,4584138.119745821,3098.880079691527,1600.0,427147.3,4584132.1,8.9,True,False
5032,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,426945.1253924318,4584736.181184576,3686.1936303347006,1821.0,426945.8,4584717.6,18.6,True,False
5033,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427501.3941658991,4585114.768095409,3448.591004620619,1449.0,427496.2,4585110.9,6.5,True,False
5034,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427861.6609435261,4584886.39053703,3022.073398642485,1243.0,427878.6,4584893.0,18.2,True,False
5035,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427877.12490023824,4584489.0290052565,2810.4633390063777,1037.0,427886.8,4584456.1,34.3,True,False
5036,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427758.0070942982,4584468.842804968,2908.871123564865,1736.0,427739.1,4584463.5,19.6,True,False
5037,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427931.12650934886,4584256.389744987,2664.531405056765,1407.0,427955.2,4584279.6,33.4,True,False
5038,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427976.2956875204,4584108.584005261,2568.812373552488,1335.0,427956.5,4584117.4,21.7,True,False
5039,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427720.02237156,4584291.954774031,2873.505568466748,1537.0,427694.1,4584267.6,35.6,True,False
5040,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427759.23459790193,4584127.711456463,2723.1147592278007,1449.0,427779.6,4584122.9,20.9,True,False
5041,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427954.1135753313,4583965.106047688,2484.084918532593,1958.0,427955.5,4584012.6,47.5,True,False
5042,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427818.327150952,4583831.189983398,2441.507954017221,1262.0,427841.9,4583844.0,26.8,True,False
5043,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427725.85656449466,4583994.597893572,2628.758743493488,1432.0,427696.6,4584026.2,43.1,True,False
5044,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427642.973011295,4583913.653326336,2609.615288862092,1299.0,427597.2,4583881.4,56.0,True,False
5045,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427546.64406545786,4584114.362189119,2828.8556785247806,1577.0,427540.6,4584118.0,7.1,True,False
5046,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427432.9193995922,4583958.52598958,2773.25103387987,1109.0,427444.3,4583938.4,23.1,True,False
5047,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427566.3476209479,4583758.6862737015,2534.08462695398,1216.0,427570.6,4583790.3,31.9,True,False
5048,25,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,427682.7943876674,4583635.276140349,2364.8104075670194,1225.0,427666.8,4583635.0,16.0,True,False
5049,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427746.47556343145,4583414.762106944,2155.6513235950674,1645.0,427765.8,4583440.8,32.4,True,False
5050,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427927.6471484084,4583685.334166608,2259.49708833128,1625.0,427908.7,4583671.0,23.8,True,False
5051,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428204.5171164349,4583467.415636473,1927.8337096774103,1618.0,428189.8,4583465.9,14.8,True,False
5052,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428019.8481200008,4583435.747282019,2001.5695175098344,1441.0,428013.5,4583441.1,8.3,True,False
5053,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427787.05641965696,4583217.341664253,1977.0455820808463,1486.0,427780.5,4583188.2,29.9,True,False
5054,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427952.0777254052,4583093.864941278,1780.2360047489392,1048.0,427992.1,4583114.4,45.0,True,False
5055,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427753.191373493,4583006.618858486,1824.004210679416,1404.0,427784.4,4582980.6,40.6,True,False
5056,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,427910.1997921682,4582805.906488227,1569.1979374037223,1223.0,427959.5,4582835.2,57.3,True,False
5057,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428021.9073047576,4582659.06901735,1384.6991492800828,1631.0,428024.6,4582641.0,18.3,True,False
5058,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428155.24245429423,4582910.609288652,1507.574954104691,1584.0,428124.3,4582852.6,65.7,True,False
5059,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428386.6562517464,4582794.986211329,1268.8276259846614,1577.0,428392.3,4582791.3,6.7,True,False
5060,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428212.1398236301,4583065.012327819,1589.0354546677545,1165.0,428242.1,4583105.4,50.3,True,False
5061,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428548.41606817953,4582871.19518194,1239.5673247897762,1464.0,428564.5,4582907.0,39.3,True,False
5062,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428276.99026215286,4583138.064794091,1610.395418038168,1624.0,428242.1,4583105.4,47.8,True,False
5063,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428376.97622228623,4583244.0128554525,1648.2845425932878,1528.0,428371.9,4583266.6,23.2,True,False
5064,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428544.357002486,4583078.172913496,1423.4564641741413,1529.0,428529.1,4583096.0,23.5,True,False
5065,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428714.9008099526,4582923.980396541,1212.2943142178465,1659.0,428711.9,4582917.9,6.8,True,False
5066,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428841.29194526345,4583018.377008196,1260.398547120326,1311.0,428838.2,4583021.8,4.6,True,False
5067,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,429100.8074885169,4583050.246246996,1219.4603846665514,1300.0,429104.8,4583062.0,12.4,True,False
5068,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,429211.6510181561,4583228.554996864,1179.5741765007356,1541.0,429246.7,4583222.6,35.6,True,False
5069,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428941.0970579588,4583224.298883956,1440.0035230898245,1713.0,428931.0,4583240.2,18.8,True,False
5070,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428812.17748462746,4583280.049703793,1520.8809361385029,1450.0,428792.2,4583305.8,32.6,True,False
5071,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428903.520227233,4583528.777614658,1516.8485931383177,1639.0,428877.9,4583551.8,34.4,True,False
5072,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428718.1449047093,4583316.449521932,1581.048392712865,1674.0,428714.2,4583321.9,6.7,True,False
5073,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428661.7231993222,4583485.472958337,1747.85017446373,1585.0,428640.8,4583469.8,26.1,True,False
5074,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428523.81207847,4583364.994036466,1692.883879802578,1642.0,428506.6,4583364.3,17.2,True,False
5075,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428537.52695030434,4583634.942679427,1896.8039692038365,1854.0,428505.9,4583660.2,40.5,True,False
5076,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428308.80599462136,4583558.317510954,1958.260337662864,1396.0,428311.8,4583585.8,27.6,True,False
5077,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428257.7316799464,4583904.58289256,2236.742536948253,1484.0,428259.4,4583915.7,11.2,True,False
5078,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428138.6888408517,4583782.821786091,2235.6004694663807,2121.0,428081.7,4583828.0,72.7,True,False
5079,26,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,428395.3229419204,4583721.915359851,2054.9457596553502,1220.0,428395.8,4583740.3,18.4,True,False
5080,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428614.4734554147,4583860.200170415,1884.2547604587296,1336.0,428611.1,4583877.8,17.9,True,False
5081,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428806.66906549473,4583715.488104353,1656.428412456116,1582.0,428794.9,4583695.1,23.5,True,False
5082,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428906.26823079627,4583801.24874085,1590.0242676740154,1625.0,428932.2,4583812.1,28.1,True,False
5083,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428901.14812893927,4584073.2620769935,1710.741729319319,1310.0,428958.1,4584089.2,59.1,True,False
5084,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428743.5157240194,4584065.352294228,1846.0820443126536,1364.0,428727.8,4584108.3,45.7,True,False
5085,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428645.72656028206,4584009.704460111,1910.5697153041613,1309.0,428605.7,4583988.2,45.4,True,False
5086,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428477.5872173572,4584011.047516039,2065.818831281504,1324.0,428482.7,4584013.3,5.6,True,False
5087,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428359.9606613911,4583965.11850525,2159.2254679995804,1592.0,428361.7,4584004.7,39.6,True,False
5088,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428490.7102595788,4584241.197637728,2151.450302187208,1766.0,428523.2,4584248.7,33.3,True,False
5089,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428704.6471187451,4584262.5924606575,1976.0910530944925,1812.0,428694.3,4584256.2,12.2,True,False
5090,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428534.8387551156,4584417.311187068,2202.077208062896,1855.0,428534.6,4584407.9,9.4,True,False
5091,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428510.5844995248,4584673.843626277,2369.242168695873,1575.0,428489.1,4584697.7,32.1,True,False
5092,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428297.51518052304,4584378.176547495,2386.5066910168416,1570.0,428369.0,4584328.2,87.2,True,False
5093,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428082.78506536747,4584224.708712033,2512.5064973764734,1097.0,428104.5,4584241.0,27.1,True,False
5094,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428008.4963998243,4584550.942145932,2723.010550501668,2727.0,428097.0,4584548.1,88.5,True,False
5095,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428010.9030652341,4584923.940142408,2919.8902966132937,1680.0,427956.1,4584936.5,56.2,True,False
5096,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428097.87654798426,4584803.808322666,2779.8190564831093,1114.0,428068.9,4584840.2,46.5,True,False
5097,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428148.1112428497,4584564.555186409,2608.6442315268737,1620.0,428147.2,4584555.6,9.0,True,False
5098,27,el Putxet i el Farró,Sarrià-Sant Gervasi,428256.10514903447,4584742.408624622,2614.8691034083527,1525.0,428244.1,4584734.7,14.3,True,False
6001,28,Vallcarca i els Penitents,Gràcia,428780.2726186767,4584478.115115674,2036.1446622496053,1180.0,428793.7,4584493.9,20.7,True,False
6002,28,Vallcarca i els Penitents,Gràcia,428870.10998356267,4584514.635348129,1989.170653674376,1497.0,428836.4,4584499.4,37.0,True,False
6003,28,Vallcarca i els Penitents,Gràcia,428817.7355223845,4584785.966431335,2210.9017721242813,2288.0,428836.2,4584794.6,20.4,True,False
6004,28,Vallcarca i els Penitents,Gràcia,428767.8934892748,4585020.388568108,2414.6544453134097,1370.0,428762.7,4585039.0,19.3,True,False
6006,28,Vallcarca i els Penitents,Gràcia,428251.47181111656,4585171.29600136,2887.243052293556,1018.0,428322.2,4585240.9,99.2,True,False
6007,28,Vallcarca i els Penitents,Gràcia,428254.77746449376,4584952.37063477,2742.481580198217,1993.0,428250.5,4584965.4,13.7,True,False
6008,28,Vallcarca i els Penitents,Gràcia,428085.64104030805,4584988.517954499,2897.953137252712,1960.0,428126.0,4584995.6,41.0,True,False
6009,28,Vallcarca i els Penitents,Gràcia,427720.68758778094,4585734.975251173,3659.572965652601,1264.0,427727.3,4585742.2,9.8,True,False
6010,28,Vallcarca i els Penitents,Gràcia,428080.1083835935,4585616.477635424,3320.092499130257,1024.0,428079.9,4585626.4,9.9,True,False
6011,28,Vallcarca i els Penitents,Gràcia,428342.2029405664,4585671.073180208,3184.886747666801,1313.0,428373.1,4585661.1,32.5,True,False
6012,28,Vallcarca i els Penitents,Gràcia,428452.1751725779,4585310.442432678,2841.895447632268,1175.0,428436.8,4585304.1,16.6,True,False
6013,29,el Coll,Gràcia,428659.1323901768,4585176.176694217,2603.2144848473245,1782.0,428649.6,4585176.1,9.5,True,False
6014,29,el Coll,Gràcia,428738.7965820119,4585419.630009647,2740.912431910172,1415.0,428740.6,4585414.2,5.7,True,False
6015,29,el Coll,Gràcia,428701.4905215364,4585661.673013967,2958.7951521131795,1438.0,428797.1,4585645.5,97.0,True,False
6016,29,el Coll,Gràcia,428989.7233532915,4585621.025429005,2769.056907494576,1567.0,428997.6,4585607.7,15.5,True,False
6017,29,el Coll,Gràcia,428950.48695606255,4585398.060045099,2600.757069714046,1409.0,428954.1,4585382.9,15.6,True,False
6018,30,la Salut,Gràcia,429125.2531180885,4585031.34116785,2199.3903562369323,1302.0,429137.6,4584923.9,108.1,True,False
6019,30,la Salut,Gràcia,428921.6211480617,4584636.816156272,2032.461093778198,1496.0,428955.8,4584643.6,34.8,True,False
6020,30,la Salut,Gràcia,429040.8207464893,4584494.945246345,1848.381198875692,1181.0,429038.5,4584491.7,4.0,True,False
6021,30,la Salut,Gràcia,429194.0430321765,4584601.426006095,1818.320405587909,1357.0,429155.6,4584562.6,54.6,True,False
6022,30,la Salut,Gràcia,429360.3630619847,4584874.647006799,1938.61621354117,1364.0,429357.0,4584897.9,23.5,True,False
6023,30,la Salut,Gràcia,429594.1390041124,4585134.233251509,2061.717428783449,1282.0,429588.5,4585127.9,8.5,True,False
6024,30,la Salut,Gràcia,429703.6190674067,4584931.065222133,1832.1582022533173,1682.0,429705.8,4584941.2,10.4,True,False
6025,30,la Salut,Gràcia,429711.8673210734,4584781.082233416,1690.7424494827603,1418.0,429725.6,4584752.0,32.2,True,False
6026,30,la Salut,Gràcia,429525.93430950405,4584679.467851024,1685.670160050475,1046.0,429513.6,4584674.7,13.2,True,False
6027,30,la Salut,Gràcia,429381.3934049502,4584572.541930347,1677.6709989184956,1209.0,429377.4,4584572.9,4.0,True,False
6028,31,la Vila de Gràcia,Gràcia,429438.82115852926,4584485.143262825,1573.3257924022362,1317.0,429429.9,4584534.6,50.3,True,False
6029,31,la Vila de Gràcia,Gràcia,429635.2237197744,4584557.41606766,1525.1432741436083,1308.0,429637.1,4584559.7,3.0,True,False
6030,31,la Vila de Gràcia,Gràcia,429747.52366899455,4584401.924594963,1334.589915211907,1318.0,429709.8,4584382.9,42.2,True,False
6031,31,la Vila de Gràcia,Gràcia,429610.8539566007,4584311.8118893895,1331.6061715985084,1103.0,429607.2,4584303.3,9.3,True,False
6032,31,la Vila de Gràcia,Gràcia,429531.7614160167,4584424.776187842,1469.4920561753468,1156.0,429516.0,4584414.5,18.8,True,False
6033,31,la Vila de Gràcia,Gràcia,429464.6155769939,4584266.123598984,1387.9093423707193,1270.0,429448.2,4584281.6,22.6,True,False
6034,31,la Vila de Gràcia,Gràcia,429395.3069493632,4584125.728937246,1337.576585726634,1178.0,429387.0,4584115.0,13.6,True,False
6035,31,la Vila de Gràcia,Gràcia,429277.4434353853,4584372.668704775,1593.6533695928922,1081.0,429257.9,4584421.3,52.4,True,False
6036,31,la Vila de Gràcia,Gràcia,429203.4886024389,4584259.366034399,1569.8667657943374,1418.0,429205.3,4584257.1,2.9,True,False
6037,31,la Vila de Gràcia,Gràcia,429024.378451634,4584251.708201252,1704.807090132514,1104.0,429023.7,4584267.0,15.3,True,False
6038,31,la Vila de Gràcia,Gràcia,429139.6104786569,4584086.626733345,1515.0886273036083,1490.0,429135.1,4584081.1,7.1,True,False
6039,31,la Vila de Gràcia,Gràcia,429240.6717176761,4583929.564631082,1345.064476576773,1566.0,429211.9,4583929.4,28.8,True,False
6040,31,la Vila de Gràcia,Gràcia,429040.3388423456,4583945.306079871,1527.2521349837573,1664.0,429054.1,4583910.6,37.3,True,False
6041,31,la Vila de Gràcia,Gràcia,429102.0596821038,4583697.270771959,1370.2684168735516,1743.0,429116.6,4583671.5,29.6,True,False
6042,31,la Vila de Gràcia,Gràcia,429241.6849277858,4583501.105181655,1180.4228368605757,1681.0,429237.0,4583535.6,34.8,True,False
6043,31,la Vila de Gràcia,Gràcia,429373.3599241125,4583363.671982173,1026.233061625832,1285.0,429387.0,4583336.3,30.6,True,False
6044,31,la Vila de Gràcia,Gràcia,429501.4084989023,4583181.314499029,891.2987990659593,1590.0,429454.1,4583147.9,57.9,True,False
6045,31,la Vila de Gràcia,Gràcia,429727.3409891704,4583289.168920709,666.2629712449051,1274.0,429738.8,4583296.9,13.8,True,False
6046,31,la Vila de Gràcia,Gràcia,429713.5777895248,4583517.724578391,735.0931876910828,1133.0,429746.5,4583522.8,33.3,True,False
6047,31,la Vila de Gràcia,Gràcia,429653.09546486737,4583484.663128235,779.9008747194578,1208.0,429657.0,4583472.0,13.3,True,False
6048,31,la Vila de Gràcia,Gràcia,429534.8204019441,4583453.073103348,884.2647471335226,1390.0,429548.8,4583460.5,15.8,True,False
6049,31,la Vila de Gràcia,Gràcia,429378.30900173256,4583611.480633597,1081.3703841874767,1102.0,429405.5,4583623.1,29.6,True,False
6050,31,la Vila de Gràcia,Gràcia,429487.4322841194,4583696.448684008,1015.7620059991696,1295.0,429479.6,4583686.6,12.6,True,False
6051,31,la Vila de Gràcia,Gràcia,429325.0198290376,4583799.673093999,1207.5146244526425,1201.0,429334.6,4583800.9,9.7,True,False
6052,31,la Vila de Gràcia,Gràcia,429489.8108515412,4583996.767971405,1181.5833700432274,1482.0,429473.9,4583996.0,15.9,True,False
6053,31,la Vila de Gràcia,Gràcia,429604.80693099287,4583926.026409953,1048.3160592271067,1497.0,429632.1,4583954.5,39.4,True,False
6054,31,la Vila de Gràcia,Gràcia,429682.3172132839,4583801.295846527,908.6782024848256,1591.0,429661.4,4583783.3,27.6,True,False
6055,31,la Vila de Gràcia,Gràcia,429762.20448295085,4583700.120952578,783.5947328983557,1388.0,429726.8,4583683.4,39.2,True,False
6056,31,la Vila de Gràcia,Gràcia,429906.1959050052,4583598.872846351,607.6473223718034,1576.0,429911.9,4583590.6,10.0,True,False
6057,31,la Vila de Gràcia,Gràcia,429868.1717625023,4583460.296763973,570.3675732840875,1536.0,429862.7,4583449.0,12.6,True,False
6058,31,la Vila de Gràcia,Gràcia,430079.2477108983,4583584.177103023,469.86362487772936,1677.0,430062.5,4583559.1,30.2,True,False
6059,31,la Vila de Gràcia,Gràcia,429954.1882312489,4583780.703878037,700.830449623622,1491.0,429971.5,4583761.9,25.6,True,False
6060,31,la Vila de Gràcia,Gràcia,429835.3165324043,4583986.589046058,936.580295148709,1719.0,429804.4,4583986.0,30.9,True,False
6061,31,la Vila de Gràcia,Gràcia,429684.5693428224,4584134.13618613,1145.298788590571,1280.0,429681.4,4584120.5,14.0,True,False
6062,31,la Vila de Gràcia,Gràcia,429798.89591536415,4584251.214625009,1178.1161267918412,1258.0,429799.1,4584216.7,34.5,True,False
6063,31,la Vila de Gràcia,Gràcia,429938.20197865536,4584132.637665234,1007.4134038100774,1482.0,429960.1,4584111.7,30.3,True,False
6064,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430076.1642271211,4583851.721603273,694.4701074268605,1906.0,430102.9,4583862.1,28.7,True,False
6065,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430127.7981841417,4583988.608508068,800.3717816735481,1127.0,430110.6,4583940.1,51.5,True,False
6066,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430228.161856828,4584078.115236078,860.8709946353615,979.0,430184.8,4584121.0,61.0,True,False
6067,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430274.9278280053,4583935.484083944,712.2147652616057,1748.0,430249.3,4583962.6,37.3,True,False
6068,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430274.1892334748,4583748.299247177,528.5895963524952,1572.0,430282.4,4583763.2,17.0,True,False
6069,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430407.2779984533,4583693.514978762,460.96757276054,1043.0,430381.5,4583662.4,40.4,True,False
6070,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430463.06285282463,4583841.062747977,612.4640019750422,1867.0,430465.1,4583840.7,2.1,True,False
6071,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430511.08383808495,4583982.49101664,759.1861942497353,1064.0,430466.2,4584030.6,65.8,True,False
6072,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430651.7045624893,4583933.334095296,747.3709518630222,1622.0,430652.4,4583932.3,1.2,True,False
6073,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430606.2959631564,4584075.765229512,869.9443441219224,1327.0,430561.8,4584122.1,64.2,True,False
6074,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430513.8372953436,4584170.739172442,945.8934165821536,1105.0,430471.4,4584222.1,66.6,True,False
6075,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430428.1707439959,4584256.905977553,1024.745206539115,1053.0,430393.0,4584297.9,54.0,True,False
