station_id,desc,lon,lat,dist_m_nearest_axis,nearest_axis,dist_m_that_axis,distance_bin,years_with_counts,n_years_with_counts,distance_metric
2025,C. DE SANTS - SUGRANYES (Sentit Pl. Espanya),2.12637855996629,41.3755780639749,1966.3,consell_de_cent,1966.3,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
30005,TUNEL GLÒRIES SENTIT BESÒS - SORTIDA BILBAO,2.19337,41.408088,1967.3,consell_de_cent,1967.3,1_2km,"2022,2023,2024,2025",4,euclidean_utm31n_interim
8015,VIA AUGUSTA - MODOLELL (Pujada),2.13705166293246,41.3978177127565,1977.5,borrell,1977.5,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8034,AV. REPÚBLICA ARGENTINA - BALLESTER,2.14767175700735,41.4079918510431,2002.0,girona,2002.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
6015,RONDA GUINARDÓ - SANT QUINTÍ (Llobregat),2.17265757568452,41.415369266056,2009.1,girona,2009.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
30001,TUNEL GLÒRIES SENTIT LLOBREGAT - BOCA ENTRADA,2.193663418293,41.4085436834747,2017.7,consell_de_cent,2017.7,gt_2km_control,"2022,2023,2024,2025",4,euclidean_utm31n_interim
8005,BALMES - COPÈRNIC (Pujada),2.14410203561557,41.4029602727686,2027.3,girona,2027.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
9009,SALVADOR ESPRIU - ROSA SENSAT (sentit Llobregat),2.19782134249268,41.3893807249814,2053.9,girona,2053.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8017,MUNTANER - COPÈRNIC (sentit mar),2.14075512429096,41.4007021278479,2054.5,borrell,2054.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1008,CAPITÀ ARENAS - MANILA (baixada),2.12637832464327,41.3896380640375,2070.0,rocafort,2070.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8011,RDA. GENERAL MITRE - BALLESTER (Llobregat),2.14489266330133,41.4056059073984,2070.8,girona,2070.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10001,ARAGÓ - NAVAS (Llobregat),2.19073536914761,41.4116798138391,2084.6,consell_de_cent,2084.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1009,PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat),2.12763920293606,41.3919462558656,2090.9,rocafort,2090.9,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
8003,RDA. GENERAL MITRE - SARAGOSSA (Besòs),2.14450736435098,41.4054395416092,2092.4,girona,2092.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10015,BILBAO - CONCILI DE TRENTO (sentit mar),2.19214727380226,41.4112919076192,2130.8,consell_de_cent,2130.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8041,PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada),2.1284071416532,41.3938242376625,2151.7,rocafort,2151.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8035,PG. SANT JOAN BOSCO - F. CARBONELL (Baixada),2.1282769854829,41.3938262901109,2160.7,rocafort,2160.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11033,AV. VALLCARCA - AGRAMUNT (Pujada),2.14728360572434,41.4100782574757,2167.8,girona,2167.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7005,AV. MERIDIANA - NAVAS DE TOLOSA (Entrada),2.18683771975941,41.4147497996919,2186.9,consell_de_cent,2186.9,gt_2km_control,"2017,2018,2023,2024,2025",5,euclidean_utm31n_interim
11034,AV. VALLCARCA - AGRAMUNT (Baixada),2.14706311474828,41.410195605979,2190.4,girona,2190.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1006,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2.12380055719989,41.387374634778,2193.8,rocafort,2193.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",8,euclidean_utm31n_interim
10005,ARAGÓ - BILBAO (Besòs),2.19188571810162,41.4122858738082,2198.1,consell_de_cent,2198.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1007,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2.12373816821195,41.3874730063351,2201.7,rocafort,2201.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
6019,PG. MARAGALL - ESCORNALBOU (Sentit Horta),2.18043457545689,41.4170241932517,2241.7,consell_de_cent,2241.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
6018,PG. MARAGALL - ESCORNALBOU (Sentit Eixample),2.18033774951808,41.4170757293736,2245.6,consell_de_cent,2245.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
9003,AV. LITORAL - ARQUITECTE SERT (sentit mar),2.20050274423041,41.3904874381431,2256.1,girona,2256.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7004,MALLORCA - BISCAIA,2.18982242141438,41.4142885384999,2270.5,consell_de_cent,2270.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8008,RDA. GENERAL MITRE - GANDUXER (Besòs),2.13459295713598,41.3997149392181,2271.6,borrell,2271.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1031,JOAN XXIII - MENÉNDEZ PELAYO (Besòs),2.12199741972438,41.3821472222222,2274.1,rocafort,2274.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8009,RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat),2.13459554529033,41.3998658842146,2283.8,borrell,2283.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1030,JOAN XXIII - MARTÍ I FRANQUÉS (Llobregat),2.12184772928002,41.3821916666666,2286.5,rocafort,2286.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
2017,SANTS - RIERA BLANCA (sentit Hospitalet),2.12239111942769,41.3756480686338,2293.9,consell_de_cent,2293.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8026,VIA AUGUSTA - DOCTOR ROUX (Baixada),2.13069145701489,41.3977356750555,2300.7,rocafort,2300.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7009,AV. MERIDIANA - NAVAS DE TOLOSA (Sortida),2.18699909733485,41.4160302031476,2319.7,consell_de_cent,2319.7,gt_2km_control,"2017,2018,2022,2023,2024,2025",6,euclidean_utm31n_interim
1027,DOCTOR FERRAN - PG. MANUEL GIRONA (baixada),2.1237037935422,41.3906592623485,2320.2,rocafort,2320.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7021,NAVAS DE TOLOSA - JOSEP ESTIVILL  (sentit mar),2.18489734749009,41.4167849231015,2325.2,consell_de_cent,2325.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17005,AV. DIAGONAL - PERE IV (Pujada),2.20015975809711,41.4067401081025,2372.3,consell_de_cent,2372.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8028,VIA AUGUSTA - DOCTOR ROUX (Pujada),2.12952392983991,41.3978038708747,2372.9,rocafort,2372.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8010,BALMES - PLAÇA J. FOLGUERA (Baixada),2.140153527,41.404725667,2401.7,girona,2401.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023",7,euclidean_utm31n_interim
8012,VIA AUGUSTA - VERGÓS (Baixada),2.12881738500021,41.3977497606527,2409.9,rocafort,2409.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1029,ARISTIDES MAILLOL - CARDENAL REIG (Pujada),2.12026132638103,41.3789667368511,2445.4,consell_de_cent,2445.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1028,ARISTIDES MAILLOL - CARDENAL REIG (Baixada),2.12016648138265,41.3788618827201,2453.3,consell_de_cent,2453.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2025",7,euclidean_utm31n_interim
8033,VERGÓS - RAFAEL BATLLE (Besòs),2.12645980606712,41.3966273619804,2471.6,rocafort,2471.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",8,euclidean_utm31n_interim
8055,VERGÓS - PL. ARTÓS (Besòs),2.12634,41.396583,2476.2,rocafort,2476.2,gt_2km_control,"2019,2020",2,euclidean_utm31n_interim
8040,VERGÒS - RAFAEL BATLLE (Llobregat),2.12639231598963,41.3966373783215,2476.7,rocafort,2476.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11019,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Baixada),2.14369728978358,41.4114146278194,2494.8,girona,2494.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13005,RONDA GUINARDÓ - RUBIÓ I ORS,2.176743621,41.419854649,2509.9,consell_de_cent,2509.9,gt_2km_control,"2017,2018",2,euclidean_utm31n_interim
13019,RONDA GUINARDO - ART(sentit Llobregat),2.17674362129268,41.4198546486386,2509.9,consell_de_cent,2509.9,gt_2km_control,"2018,2019,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
12001,PG. ZONA FRANCA - FOC (Pujada),2.1415185233005,41.3569852262125,2510.7,consell_de_cent,2510.7,gt_2km_control,2025,1,euclidean_utm31n_interim
8042,MUNTANER - ARIMON  (sentit mar),2.13670977051136,41.4038870055706,2532.1,borrell,2532.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
12002,PG. ZONA FRANCA - ESTANY (Baixada),2.14143981416746,41.3567689108824,2535.6,consell_de_cent,2535.6,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
11031,VIADUCTE VALLCARCA - PL. MONS (sentit Llobregat),2.14341629773427,41.4117871333879,2538.7,girona,2538.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1013,AV. PEDRALBES - PG. MANUEL GIRONA (Baixada),2.1200198822005,41.38923227805,2554.5,rocafort,2554.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11018,AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Pujada),2.14291541285985,41.4115300088469,2554.5,girona,2554.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10002,BAC DE RODA - BOLIVIA (Pujada),2.19898280387419,41.4113366439258,2559.0,consell_de_cent,2559.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11032,PG. MARE DE DÉU DEL COLL - PL. MONS (sentit Besòs),2.144823314,41.413590935,2580.0,girona,2580.0,gt_2km_control,"2017,2018,2019,2020,2021,2022",6,euclidean_utm31n_interim
7006,SANT ANTONI MARIA CLARET - ESPRONCEDA  (sentit Llobregat),2.18530031005948,41.4193388069758,2602.3,consell_de_cent,2602.3,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
1022,AV. PEDRALBES - PG. MANUEL GIRONA (Pujada),2.11915017830002,41.3899967348895,2649.8,rocafort,2649.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8053,BALMES - CASTANYER (Pujada),2.13826741814546,41.4075764369837,2665.4,girona,2665.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",8,euclidean_utm31n_interim
8056,BALMES - MORAGAS (sentit baixada),2.13818284578302,41.4074940289962,2668.1,girona,2668.1,gt_2km_control,2025,1,euclidean_utm31n_interim
7010,AV. MERIDIANA - SANT ANTONI MARIA CLARET (Entrada),2.18684097776751,41.419855924451,2702.0,consell_de_cent,2702.0,gt_2km_control,"2017,2018,2020,2021,2022,2024,2025",7,euclidean_utm31n_interim
7040,AV. MERIDIANA - ESPRONCEDA (sortida),2.18700332530566,41.4198392256299,2705.5,consell_de_cent,2705.5,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
8054,EDUARDO CONDE - CARDENAL VIVES I TUTÓ (sentit muntanya),2.1210257358625,41.3946480013943,2719.6,rocafort,2719.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7034,FELIP II - JOSEP ESTIVILL (sentit muntanya),2.18760966783871,41.4198803521817,2729.3,consell_de_cent,2729.3,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
8051,AV. J.V.FOIX - CARDENAL VIVES I TUTOR (Pujada),2.12070820366511,41.3945729221465,2738.5,rocafort,2738.5,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",8,euclidean_utm31n_interim
1003,AV. DIAGONAL - ADOLF FLORENSA (Entrada),2.11646676063538,41.385345761979,2755.9,rocafort,2755.9,gt_2km_control,"2017,2019,2020,2021,2022,2023,2025",7,euclidean_utm31n_interim
1004,AV. DIAGONAL - PASCUAL VILA (Sortida),2.11625845637075,41.3855740484895,2776.3,rocafort,2776.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",8,euclidean_utm31n_interim
13006,RONDA GUINARDÓ - TORRE DELS PARDALS(sentit Besòs),2.17724758331142,41.4222445654758,2777.6,consell_de_cent,2777.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7035,FELIP II - AV. MERIDIANA  (sentit muntanya),2.18623522183881,41.4209248776034,2794.5,consell_de_cent,2794.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11024,ESTEVE TERRADES - JOSEP JOVER (Baixada),2.14094732742427,41.4133275465274,2806.6,girona,2806.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11022,CRAYWINCKEL - AV. REPÚBLICA ARGENTINA (sentit Llobregat),2.13953949979911,41.4121269843752,2822.1,girona,2822.1,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",8,euclidean_utm31n_interim
13010,PG. MARAGALL - PINAR DEL RIO (Sentit Horta),2.17854604106588,41.4228633018248,2856.3,consell_de_cent,2856.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13011,PG. MARAGALL - ACÀCIES (Sentit Eixample),2.17840405922296,41.4228928720644,2858.2,consell_de_cent,2858.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
12004,FOC - URANI (sentit Llobregat),2.13754319646512,41.3546580612467,2859.4,consell_de_cent,2859.4,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
12003,FOC - FERRO (sentit Besòs),2.13764236118537,41.3546161907408,2860.8,consell_de_cent,2860.8,gt_2km_control,"2024,2025",2,euclidean_utm31n_interim
11023,ESTEVE TERRADES - JOSEP JOVER (Pujada),2.14040694254619,41.4139797834488,2887.1,girona,2887.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11026,AV. VALLCARCA - GUSTAVO BÈCQUER (Baixada),2.14222140513191,41.4156068443148,2891.8,girona,2891.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8052,AV. DE PEDRALBES - C. DE BOSCH I GIMPERA (Pujada),2.11668114163942,41.3919235578205,2916.8,rocafort,2916.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11030,AV. TIBIDABO - PG. SANT GERVASI (pujada),2.13678347788775,41.4106242123752,2929.2,girona,2929.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8014,PG. BONANOVA - IRADIER (Besós),2.12716611621782,41.403110516765,2946.2,rocafort,2946.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8013,PG. BONANOVA - IRADIER (Llobregat),2.12652103599924,41.402779293201,2952.0,rocafort,2952.0,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8045,PG. SANT GERVASI - PL. BONANOVA (Besòs),2.1340414460214,41.4071207085061,2954.8,borrell,2954.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11025,AV. VALLCARCA - GUSTAVO BÈCQUER (Pujada),2.14191349787258,41.4162357214964,2958.7,girona,2958.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8046,PG. SANT GERVASI - TEODORA LAMADRID (Llobregat),2.13397532502848,41.4071939922631,2964.6,borrell,2964.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8023,VIA AUGUSTA - PG. BONANOVA (Sortida),2.12309031397302,41.4005494594285,2970.6,rocafort,2970.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8024,VIA AUGUSTA - PG. BONANOVA (Entrada),2.12303748736067,41.4005060366228,2970.6,rocafort,2970.6,gt_2km_control,"2017,2018,2020,2021,2022,2025",6,euclidean_utm31n_interim
11021,PG. SANT GERVASI - GARCÍA MARIÑO (pujada),2.13790255158388,41.4129384515837,2985.9,girona,2985.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",8,euclidean_utm31n_interim
11008,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Horta),2.15838144072675,41.423738999396,2986.5,girona,2986.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",8,euclidean_utm31n_interim
11009,TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Guinardó),2.15820319678061,41.4237056720282,2986.7,girona,2986.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1017,AV. DOCTOR MARAÑÓN - BALDIRI REIXAC (Pujada),2.11305345803651,41.3827211329976,3022.0,rocafort,3022.0,gt_2km_control,"2017,2020,2021,2022,2023,2024",6,euclidean_utm31n_interim
11020,AV. REPÚBLICA ARGENTINA - PL. ALFONSO COMÍN (baixada),2.13814411812842,41.4138256777568,3026.6,girona,3026.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1019,AV. DOCTOR MARAÑÓN - PAU GARGALLO (Baixada),2.112958067,41.382553474,3029.8,rocafort,3029.8,gt_2km_control,"2017,2020,2021,2022",4,euclidean_utm31n_interim
7016,CONCEPCIÓ ARENAL - CIENFUEGOS,2.18403425048882,41.4237442181239,3037.8,consell_de_cent,3037.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8043,PG. REINA ELISENDA - PARRÒQUIA (Besòs),2.12102580872942,41.3998044404832,3046.5,rocafort,3046.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11005,PG. SANT GERVASI - PL. ALFONS COMÍN (sentit muntanya),2.13772155292881,41.4136942318135,3046.6,girona,3046.6,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8044,PG. REINA ELISENDA - MAJOR DE SARRIÀ (Llobregat),2.12099352595748,41.3998514106913,3051.9,rocafort,3051.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7008,AV. MERIDIANA - GARCILASO (Sortida),2.18701281753419,41.4233989454597,3074.9,consell_de_cent,3074.9,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
13007,RAMÓN ALBÓ - PG. MARAGALL (sentit muntanya),2.17734136943823,41.4250107991737,3084.5,consell_de_cent,3084.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11007,ESTEVE TERRADES - PL. ALFONS COMÍN (Pujada),2.13828231395387,41.4153164010651,3118.5,girona,3118.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",8,euclidean_utm31n_interim
17008,PG. VALL D'HEBRON - C. DE TICIÀ (LLOBREGAT),2.13846491209867,41.4165583078464,3195.3,girona,3195.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1012,AV. DIAGONAL - TORRE MELINA (Lateral Entrada),2.11068541931338,41.3838466937179,3223.8,rocafort,3223.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1021,GONZÁLEZ TABLAS - AV. EXÈRCIT (Baixada),2.11054763467226,41.3848607688299,3242.8,rocafort,3242.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8047,AV. DE J.V. FOIX - MONESTIR (Mar),2.11735317281791,41.3991127003447,3245.1,rocafort,3245.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8049,BISBE CATALÀ - BOSCH I GIMPERA (Besòs),2.11525368110666,41.3967089012416,3252.2,rocafort,3252.2,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
17009,RDA. DALT SORTIDA 6 LLOBREGAT,2.1382406632968,41.4171472520814,3252.5,girona,3252.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8050,BISBE CATALÀ - BOSCH I GIMPERA (Llobregat),2.11441068045148,41.3961138675034,3282.7,rocafort,3282.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13001,PG. MARAGALL - MOSSEN JOSEP BUNDÓ (Sentit Eixample),2.16821263086241,41.4274041222241,3298.7,girona,3298.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13002,PG. MARAGALL - SABASTIDA (Sentit Horta),2.1682073708822,41.4274779481049,3306.9,girona,3306.9,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11006,AV. VALLCARCA - CAPELLADES (Pujada),2.14075623218984,41.4197848756243,3309.5,girona,3309.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
8048,AV. DE J.V. FOIX - MONESTIR (Muntanya),2.11675614016347,41.3995018447573,3310.8,rocafort,3310.8,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1001,AV. DIAGONAL - TORRE MELINA (Entrada),2.10952517290599,41.3837355108734,3320.1,rocafort,3320.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10007,CANTÀBRIA - GUIPÚSCOA (Baixada),2.20189861094284,41.4192858604983,3335.7,consell_de_cent,3335.7,gt_2km_control,"2017,2018,2023,2024",4,euclidean_utm31n_interim
10008,CANTÀBRIA - GUIPÚSCOA (Pujada),2.20106339805483,41.4200433612197,3351.4,consell_de_cent,3351.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
1016,AV. ESPLUGUES - SANTA CATERINA DE SIENA (Besós),2.11072370495595,41.3909736513673,3354.4,rocafort,3354.4,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",8,euclidean_utm31n_interim
7002,AV. MERIDIANA - CONCEPCIÓ ARENAL (Entrada),2.185561279,41.426418508,3357.9,consell_de_cent,3357.9,gt_2km_control,"2017,2018,2020",3,euclidean_utm31n_interim
1026,AV. ESPLUGUES - MIRET I SANS (Llobregat),2.11068650735979,41.3910102929535,3358.6,rocafort,3358.6,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
7003,AV. MERIDIANA - CARDENAL TEDESCHINI (Sortida),2.18566528121516,41.4265046221932,3369.4,consell_de_cent,3369.4,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",8,euclidean_utm31n_interim
1018,AV. DIAGONAL - TORRE MELINA (Sortida),2.10848537576114,41.3835833030717,3406.3,rocafort,3406.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7001,ESCÒCIA - MALGRAT,2.18042256762778,41.4286703635269,3515.5,consell_de_cent,3515.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13008,ARNAU D'OMS - ESCÒCIA,2.17729717804244,41.4289867755557,3524.7,consell_de_cent,3524.7,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10009,GUIPÚSCOA - MARESME (Llobregat),2.20302142326192,41.4209259389645,3533.3,consell_de_cent,3533.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
10010,GUIPÚSCOA - PUIGCERDÀ (Besós),2.20324041643966,41.4207915403937,3534.5,consell_de_cent,3534.5,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13012,AVINGUDA DELS QUINZE - JOAN ALCOVER,2.17437672893632,41.4293044872273,3553.4,consell_de_cent,3553.4,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
13003,TAJO - BAIXADA MERCAT (Sentit Pg. Maragall),2.16096420627312,41.4295602825903,3577.3,girona,3577.3,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
7036,DUBLÍN - CONCEPCIÓ ARENAL  (sentit Besòs),2.18526032658421,41.4286530385063,3591.1,consell_de_cent,3591.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
11027,GENERAL VIVES - MAJOR DE SARRIÀ (Besòs),2.1169058220238,41.4037701460838,3594.1,rocafort,3594.1,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,euclidean_utm31n_interim
