station_id,desc,lon,lat,euclid_m,network_m,snap_m,network_bin,euclid_bin,years_with_counts,distance_metric
11006,AV. VALLCARCA - CAPELLADES (Pujada),2.14075623218984,41.4197848756243,3309.5,3745.2,1.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
8048,AV. DE J.V. FOIX - MONESTIR (Muntanya),2.11675614016347,41.3995018447573,3310.8,3620.9,10.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1001,AV. DIAGONAL - TORRE MELINA (Entrada),2.10952517290599,41.3837355108734,3320.1,3906.3,28.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10007,CANTÀBRIA - GUIPÚSCOA (Baixada),2.20189861094284,41.4192858604983,3335.7,3469.1,26.6,gt_2km_control,gt_2km_control,"2017,2018,2023,2024",undirected_osm_highway_utm31n
10008,CANTÀBRIA - GUIPÚSCOA (Pujada),2.20106339805483,41.4200433612197,3351.4,3465.0,11.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1016,AV. ESPLUGUES - SANTA CATERINA DE SIENA (Besós),2.11072370495595,41.3909736513673,3354.4,3936.6,40.3,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2022,2023,2024,2025",undirected_osm_highway_utm31n
7002,AV. MERIDIANA - CONCEPCIÓ ARENAL (Entrada),2.185561279,41.426418508,3357.9,3702.2,13.9,gt_2km_control,gt_2km_control,"2017,2018,2020",undirected_osm_highway_utm31n
1026,AV. ESPLUGUES - MIRET I SANS (Llobregat),2.11068650735979,41.3910102929535,3358.6,3936.6,40.2,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7003,AV. MERIDIANA - CARDENAL TEDESCHINI (Sortida),2.18566528121516,41.4265046221932,3369.4,3714.8,7.3,gt_2km_control,gt_2km_control,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
1018,AV. DIAGONAL - TORRE MELINA (Sortida),2.10848537576114,41.3835833030717,3406.3,3973.4,7.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7001,ESCÒCIA - MALGRAT,2.18042256762778,41.4286703635269,3515.5,4156.1,29.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13008,ARNAU D'OMS - ESCÒCIA,2.17729717804244,41.4289867755557,3524.7,4129.1,23.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10009,GUIPÚSCOA - MARESME (Llobregat),2.20302142326192,41.4209259389645,3533.3,3651.7,24.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10010,GUIPÚSCOA - PUIGCERDÀ (Besós),2.20324041643966,41.4207915403937,3534.5,3651.7,7.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13012,AVINGUDA DELS QUINZE - JOAN ALCOVER,2.17437672893632,41.4293044872273,3553.4,4209.7,42.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13003,TAJO - BAIXADA MERCAT (Sentit Pg. Maragall),2.16096420627312,41.4295602825903,3577.3,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7036,DUBLÍN - CONCEPCIÓ ARENAL  (sentit Besòs),2.18526032658421,41.4286530385063,3591.1,3925.8,74.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11027,GENERAL VIVES - MAJOR DE SARRIÀ (Besòs),2.1169058220238,41.4037701460838,3594.1,3766.9,59.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13004,TAJO - BAIXADA MERCAT (Sentit Av. Estatut),2.1603666115488,41.4296796464981,3598.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11028,GENERAL VIVES - MAJOR DE SARRIÀ (Llobregat),2.11637707646396,41.4034530847319,3604.5,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11014,AV. VALLVIDRERA (Entrada),2.11692952257796,41.4043311996354,3634.0,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13014,PG. FABRA I PUIG - DAS (Sentit Sant Andreu),2.17130443156633,41.4303195871099,3636.3,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11015,AV. VALLVIDRERA (Sortida),2.11693965961916,41.4043781660851,3636.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13013,PG. FABRA I PUIG - AMÍLCAR (Sentit Horta),2.17121495096827,41.4304004361056,3644.6,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17007,JOSEP PLÀ - PG. TAULAT (sentit muntanya),2.21594447419887,41.4087451861361,3674.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11013,AV. ESPLUGUES - GONZÁLEZ TABLAS (Sortida),2.10555371036138,41.3866612935988,3679.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7020,PG. FABRA I PUIG - VÈLIA  (sentit muntanya),2.18044874195065,41.4302232004653,3686.7,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11012,AV. ESPLUGUES - JARDINS CERVANTES (Entrada),2.10533737568672,41.3860691651983,3689.5,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10011,RBLA. PRIM - CONCILI DE TRENTO (Baixada),2.20629082616235,41.4209026395824,3720.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7026,PG. FABRA I PUIG - CONCEPCIÓ ARENAL (sentit muntanya),2.18422824208619,41.4301803551681,3736.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17006,"SORTIDA 24, RONDA LITORAL (sentit Besòs)",2.21819681075447,41.4055540069911,3749.8,4712.8,56.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17004,AV. LITORAL - SELVA DE MAR (sentit Besòs),2.21826567709246,41.4054905072671,3753.6,4712.8,64.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17003,PG. GARCIA FARIA - JOSEP PLÀ (sentit Llobregat),2.21790107855386,41.4065939942215,3755.8,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10012,RBLA. PRIM - CONCILI DE TRENTO (Pujada),2.20582046709715,41.4217910120223,3762.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13016,DOCTOR PI I MOLIST - ALLOZA (carril Bus),2.17413983149495,41.4314529739963,3789.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11001,AV. ESTATUT- LISBOA (Pujada),2.15522900634285,41.4306514538133,3796.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13015,DOCTOR PI I MOLIST - ESCULTOR ORDOÑEZ (sentit mar),2.17408378594873,41.4316867290554,3814.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10013,RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada),2.21346256192603,41.415434528203,3814.7,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17001,AV. DIAGONAL - LLULL (Baixada),2.21689026434743,41.4107128902073,3828.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10014,RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada),2.2127448089634,41.416503515673,3828.6,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
17002,AV. DIAGONAL - RAMBLA PRIM (Pujada),2.21680346713813,41.4108925544173,3829.3,,,outside_graph_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11003,AV. ESTATUT - PL. CIUTADELLA (Pujada),2.15449840389739,41.4315644473508,3910.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11002,AV. ESTATUT - CAN TRAVI NOU (Baixada),2.15416783936624,41.431797826656,3942.7,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7031,FABRA I PUIG - CANIGÓ (Besòs),2.16351120837962,41.4341815807777,4063.0,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7032,FABRA I PUIG - CANIGÓ (Llobregat),2.16342285344408,41.4341947880258,4065.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10017,RBLA. GUIPÚSCOA - EXTREMADURA (Entrada),2.20842324538341,41.4249817109825,4170.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10018,RBLA. GUIPÚSCOA - CAMÍ DE LA VERNEDA (Sortida),2.20866893012187,41.4248191757687,4170.8,,,outside_graph_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13009,AV. RIO DE JANEIRO - PINTOR ALSAMORA (sentit Besòs),2.1799243098505,41.4353182023915,4243.5,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11004,AV. ESTATUT - PG. VALLDAURA (Baixada),2.15343747453683,41.4359420769539,4402.1,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7011,AV. MERIDIANA  - ROSSELLÓ I PORCEL (Sortida),2.18435802147206,41.436297355113,4404.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10031,SANTANDER - CANEM (sentit Llobregat),2.204336,41.43027,4419.7,,,outside_graph_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
7039,AV. MERIDIANA - ROSSELLÓ I PORCEL (sentit Llobregat),2.184249,41.436573,4432.7,,,outside_graph_control,gt_2km_control,"2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
10032,SANTANDER - CANEM (sentit Besòs),2.204702,41.43027,4436.9,,,outside_graph_control,gt_2km_control,"2024,2025",undirected_osm_highway_utm31n
7012,AV. MERIDIANA - ROSSELLÓ I PORCEL (Entrada),2.184265272,41.43662588,4438.7,,,outside_graph_control,gt_2km_control,"2017,2018",undirected_osm_highway_utm31n
11010,CTRA. D'HORTA A CERDANYOLA - RONDA DE DALT (Entrada),2.15342694147954,41.4371872086848,4535.8,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
11011,CTRA. D'HORTA A CERDANYOLA - AV. ESTATUT (Sortida),2.15350250879794,41.4372114000455,4536.8,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13018,PG. VALLDAURA - GASELA (Baixada),2.16985328571021,41.4388404413877,4572.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
13017,PG. VALLDAURA - ISARD (Pujada),2.17000178264723,41.438915647615,4581.3,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16004,SANT ADRIÀ - PG. L'HAVANA (Sentit Torras i Bages),2.19543659774195,41.4355378293433,4585.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7025,PG. VALLDAURA - ESCULTOR ORDOÑEZ (Baixada),2.17976824691788,41.4389892706886,4647.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7024,PG. VALLDAURA - SANT FRANCESC XAVIER (Pujada),2.179324,41.439067,4653.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7014,AV. RIO JANEIRO - ARGULLÓS (Llobregat),2.18285449286069,41.4402352832474,4815.3,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7028,PG. TORRAS I BAGES - RESIDÈNCIA (Llobregat),2.19091250206101,41.4403054581178,4963.2,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7027,PG. TORRAS I BAGES - RESIDÈNCIA (Besòs),2.19101844747515,41.4403222023756,4967.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7015,AV. RIO JANEIRO - JOAQUIM VALLS (Besós),2.1844969664331,41.4414843505667,4973.4,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7029,VIA JÚLIA - FRANCESC XAVIER  (sentit muntanya),2.17837466735042,41.4427399703874,5054.3,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7022,AV. MERIDIANA - RIO DE JANEIRO (Entrada),2.18606065513342,41.4420708545338,5060.5,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7030,VIA JÚLIA - BATLLORI  (sentit mar),2.1780638682536,41.4429273415817,5073.5,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16003,FERRAN JUNOY - SAO PAULO,2.19660020974202,41.4420396242204,5293.6,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16002,POTOSÍ - FERRAN JUNOY (Sentit Santa Coloma),2.19764185172385,41.4425552099912,5377.8,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16001,POTOSÍ - CIUTAT D'ASUNCIÓN (Sentit Torras i Bages),2.19762242636993,41.4427067719695,5392.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7023,AV. MERIDIANA - PG. SANTA COLOMA (Sortida),2.18719181690707,41.4450823605518,5406.7,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7019,PG. SANTA COLOMA - CTRA. DE RIBES (Besòs),2.18968658758166,41.4449161583602,5432.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
7018,PG. SANTA COLOMA - PG. TORRAS I BAGES (Llobregat) ,2.18962140461431,41.4449541900293,5435.7,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16006,PG. SANTA COLOMA - C. TIANA (Sentit Llobregat) ,2.19806376689669,41.4479426516473,5951.9,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
16007,PG. SANTA COLOMA - C. TIANA (Sentit Besós) ,2.2001276189647,41.4485694283737,6075.8,,,outside_graph_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n
