seccio,codi_districte,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop
6017,6,29,el Coll,Gràcia,428950.48695606255,4585398.060045099,2600.757069714046,1409
6018,6,30,la Salut,Gràcia,429125.2531180885,4585031.34116785,2199.3903562369323,1302
6019,6,30,la Salut,Gràcia,428921.62114806165,4584636.816156272,2032.461093778198,1496
6020,6,30,la Salut,Gràcia,429040.82074648933,4584494.945246345,1848.381198875692,1181
6021,6,30,la Salut,Gràcia,429194.0430321765,4584601.426006095,1818.3204055879091,1357
6022,6,30,la Salut,Gràcia,429360.3630619847,4584874.647006799,1938.61621354117,1364
6023,6,30,la Salut,Gràcia,429594.1390041124,4585134.233251509,2061.717428783449,1282
6024,6,30,la Salut,Gràcia,429703.6190674067,4584931.065222133,1832.1582022533175,1682
6025,6,30,la Salut,Gràcia,429711.8673210734,4584781.082233416,1690.7424494827603,1418
6026,6,30,la Salut,Gràcia,429525.93430950405,4584679.467851024,1685.670160050475,1046
6027,6,30,la Salut,Gràcia,429381.3934049502,4584572.541930347,1677.6709989184956,1209
6028,6,31,la Vila de Gràcia,Gràcia,429438.82115852926,4584485.143262825,1573.3257924022362,1317
6029,6,31,la Vila de Gràcia,Gràcia,429635.2237197744,4584557.41606766,1525.1432741436083,1308
6030,6,31,la Vila de Gràcia,Gràcia,429747.52366899455,4584401.924594963,1334.589915211907,1318
6031,6,31,la Vila de Gràcia,Gràcia,429610.8539566007,4584311.8118893895,1331.6061715985084,1103
6032,6,31,la Vila de Gràcia,Gràcia,429531.7614160167,4584424.776187842,1469.4920561753468,1156
6033,6,31,la Vila de Gràcia,Gràcia,429464.6155769939,4584266.1235989835,1387.9093423707193,1270
6034,6,31,la Vila de Gràcia,Gràcia,429395.30694936315,4584125.728937246,1337.576585726634,1178
6035,6,31,la Vila de Gràcia,Gràcia,429277.4434353853,4584372.668704775,1593.6533695928922,1081
6036,6,31,la Vila de Gràcia,Gràcia,429203.48860243894,4584259.366034399,1569.8667657943374,1418
6037,6,31,la Vila de Gràcia,Gràcia,429024.37845163397,4584251.708201252,1704.807090132514,1104
6038,6,31,la Vila de Gràcia,Gràcia,429139.6104786569,4584086.626733345,1515.0886273036083,1490
6039,6,31,la Vila de Gràcia,Gràcia,429240.6717176761,4583929.564631082,1345.064476576773,1566
6040,6,31,la Vila de Gràcia,Gràcia,429040.3388423456,4583945.306079871,1527.2521349837573,1664
6041,6,31,la Vila de Gràcia,Gràcia,429102.0596821038,4583697.270771959,1370.2684168735516,1743
6042,6,31,la Vila de Gràcia,Gràcia,429241.6849277858,4583501.105181655,1180.4228368605757,1681
6043,6,31,la Vila de Gràcia,Gràcia,429373.35992411245,4583363.671982173,1026.2330616258319,1285
6044,6,31,la Vila de Gràcia,Gràcia,429501.4084989023,4583181.314499029,891.2987990659593,1590
6045,6,31,la Vila de Gràcia,Gràcia,429727.34098917036,4583289.168920709,666.2629712449051,1274
6046,6,31,la Vila de Gràcia,Gràcia,429713.5777895248,4583517.724578391,735.0931876910828,1133
6047,6,31,la Vila de Gràcia,Gràcia,429653.09546486737,4583484.663128235,779.9008747194578,1208
6048,6,31,la Vila de Gràcia,Gràcia,429534.8204019441,4583453.073103348,884.2647471335226,1390
6049,6,31,la Vila de Gràcia,Gràcia,429378.30900173256,4583611.480633597,1081.3703841874767,1102
6050,6,31,la Vila de Gràcia,Gràcia,429487.4322841194,4583696.448684008,1015.7620059991697,1295
6051,6,31,la Vila de Gràcia,Gràcia,429325.0198290376,4583799.673093999,1207.5146244526425,1201
6052,6,31,la Vila de Gràcia,Gràcia,429489.8108515412,4583996.767971405,1181.5833700432274,1482
6053,6,31,la Vila de Gràcia,Gràcia,429604.80693099287,4583926.026409953,1048.3160592271067,1497
6054,6,31,la Vila de Gràcia,Gràcia,429682.31721328385,4583801.295846527,908.6782024848255,1591
6055,6,31,la Vila de Gràcia,Gràcia,429762.20448295085,4583700.120952578,783.5947328983557,1388
6056,6,31,la Vila de Gràcia,Gràcia,429906.1959050052,4583598.872846351,607.6473223718034,1576
6057,6,31,la Vila de Gràcia,Gràcia,429868.1717625023,4583460.296763973,570.3675732840875,1536
6058,6,31,la Vila de Gràcia,Gràcia,430079.2477108983,4583584.177103023,469.86362487772936,1677
6059,6,31,la Vila de Gràcia,Gràcia,429954.18823124893,4583780.703878037,700.830449623622,1491
6060,6,31,la Vila de Gràcia,Gràcia,429835.3165324043,4583986.589046058,936.580295148709,1719
6061,6,31,la Vila de Gràcia,Gràcia,429684.5693428224,4584134.13618613,1145.298788590571,1280
6062,6,31,la Vila de Gràcia,Gràcia,429798.89591536415,4584251.214625009,1178.1161267918412,1258
6063,6,31,la Vila de Gràcia,Gràcia,429938.20197865536,4584132.637665234,1007.4134038100774,1482
6064,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430076.1642271211,4583851.721603273,694.4701074268605,1906
6065,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430127.7981841417,4583988.608508068,800.3717816735481,1127
6066,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430228.16185682797,4584078.115236078,860.8709946353615,979
6067,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430274.92782800534,4583935.484083944,712.2147652616057,1748
6068,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430274.1892334748,4583748.299247177,528.5895963524952,1572
6069,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430407.27799845324,4583693.514978762,460.96757276054,1043
6070,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430463.06285282463,4583841.062747977,612.4640019750422,1867
6071,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430511.08383808495,4583982.49101664,759.1861942497353,1064
6072,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430651.7045624893,4583933.3340952955,747.3709518630222,1622
6073,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430606.2959631564,4584075.765229512,869.9443441219224,1327
6074,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430513.8372953436,4584170.739172442,945.8934165821535,1105
6075,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430428.17074399587,4584256.905977553,1024.7452065391153,1053
6076,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430375.4778804342,4584120.587502585,887.8997462517696,1316
6077,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430275.2478552359,4584252.977874525,1026.7210908301392,1170
6078,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430272.19445927994,4584394.643618247,1167.897124785517,1276
6079,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430184.6832700173,4584510.574489832,1294.3316115470632,1111
6080,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430157.07299278677,4584327.918405456,1119.8429437700806,1148
6081,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430099.37709127006,4584176.60148565,987.8666731165835,1299
6082,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429969.7965292465,4584302.281435963,1149.4902372512747,2859
6083,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430037.9439387072,4584414.785701273,1233.6238913364873,1652
6084,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429881.02064691763,4584528.634896721,1392.6299520429316,1460
6085,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429828.83060614223,4584629.468754619,1505.6182779448034,1275
6086,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429767.9860945285,4584709.364310519,1602.6786811777142,967
6087,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,429981.4385101717,4584746.825653398,1568.473742698952,1836
6088,6,32,el Camp d'en Grassot i Gràcia Nova,Gràcia,430044.22151389066,4584552.738572818,1364.7607937931677,1251
7001,7,33,el Baix Guinardó,Horta-Guinardó,430233.65889103565,4584679.279509927,1455.0081702356888,1551
7002,7,33,el Baix Guinardó,Horta-Guinardó,430394.7349707142,4584499.996719872,1267.174328887256,1123
7003,7,33,el Baix Guinardó,Horta-Guinardó,430534.98222544446,4584352.356880267,1128.7226629229829,1307
7004,7,33,el Baix Guinardó,Horta-Guinardó,430685.11526376917,4584487.160668586,1288.3043846273792,1535
7005,7,33,el Baix Guinardó,Horta-Guinardó,430633.8980417602,4584641.11711246,1429.0465834066154,1461
7006,7,33,el Baix Guinardó,Horta-Guinardó,430504.7974119253,4584589.698020593,1361.6161836030162,955
7007,7,33,el Baix Guinardó,Horta-Guinardó,430352.95990571246,4584765.003680092,1532.6539669835236,1368
7008,7,33,el Baix Guinardó,Horta-Guinardó,430497.4067214592,4584791.623148505,1562.4086344399361,1394
7009,7,33,el Baix Guinardó,Horta-Guinardó,430649.0269756699,4584810.178352639,1598.2810064901503,1232
7010,7,33,el Baix Guinardó,Horta-Guinardó,430775.803801567,4584678.187870718,1495.6516683479645,1309
7011,7,33,el Baix Guinardó,Horta-Guinardó,430892.7170567918,4584743.6889082305,1556.80645198799,1138
7012,7,33,el Baix Guinardó,Horta-Guinardó,430765.4827993392,4584874.66819999,1683.9584838030603,1535
7013,7,33,el Baix Guinardó,Horta-Guinardó,430608.28428645927,4584923.206446349,1704.2592987987616,1198
7014,7,33,el Baix Guinardó,Horta-Guinardó,430618.2267221015,4585025.759067016,1807.2458670038827,868
7015,7,33,el Baix Guinardó,Horta-Guinardó,430524.0454736926,4585143.720306308,1915.5039718736791,1382
7016,7,33,el Baix Guinardó,Horta-Guinardó,430339.0846751793,4584998.182100394,1766.124427485069,1367
7017,7,33,el Baix Guinardó,Horta-Guinardó,430099.44724087504,4584901.6930436855,1694.1790990906554,1706
7018,7,33,el Baix Guinardó,Horta-Guinardó,430105.2033770015,4584770.156875797,1563.7091679129892,1664
7019,7,33,el Baix Guinardó,Horta-Guinardó,430041.17221266875,4585025.900518995,1826.9218206774428,1498
7020,7,34,Can Baró,Horta-Guinardó,430084.64077495463,4585140.553609856,1932.2031566347403,1695
7021,7,34,Can Baró,Horta-Guinardó,429618.2194229871,4585277.186947205,2185.6194634530852,1066
7022,7,34,Can Baró,Horta-Guinardó,429827.0374973822,4585202.054503162,2048.4518328356294,1166
7023,7,34,Can Baró,Horta-Guinardó,429823.4896845541,4585388.795947691,2229.46535080382,1303
7024,7,34,Can Baró,Horta-Guinardó,429927.10622633377,4585279.572105219,2098.7052301535055,1478
7025,7,34,Can Baró,Horta-Guinardó,430111.70989443373,4585275.166287819,2061.376513187157,1444
7026,7,34,Can Baró,Horta-Guinardó,430169.2444467589,4585487.156906172,2265.23158027704,1119
7027,7,35,el Guinardó,Horta-Guinardó,430519.0079033678,4585342.052853449,2113.093217745658,2116
7028,7,35,el Guinardó,Horta-Guinardó,430486.62377582776,4585709.313625083,2478.3234286915763,1475
7029,7,35,el Guinardó,Horta-Guinardó,430749.8493349903,4585695.849919801,2488.99525544374,1313
7030,7,35,el Guinardó,Horta-Guinardó,430826.8170246596,4585853.405168649,2656.534488656203,1365
7031,7,35,el Guinardó,Horta-Guinardó,430983.18835592625,4585769.2814504085,2578.1690086273265,1558
7032,7,35,el Guinardó,Horta-Guinardó,430953.7593266436,4585622.998135743,2432.385860206999,1436
7033,7,35,el Guinardó,Horta-Guinardó,431113.5974755369,4585752.893203579,2563.7780276354947,1423
7034,7,35,el Guinardó,Horta-Guinardó,431291.3693923872,4585546.117049727,2371.7236500093704,1799
7035,7,35,el Guinardó,Horta-Guinardó,431435.7975638415,4585367.533275946,2217.714675121415,1734
7036,7,35,el Guinardó,Horta-Guinardó,431225.2110820003,4585411.575360609,2230.818906066229,1405
7037,7,35,el Guinardó,Horta-Guinardó,431005.0878807736,4585528.878527047,2337.638818716576,1479
7038,7,35,el Guinardó,Horta-Guinardó,430804.08743775904,4585285.163575488,2093.4531087550304,1270
7039,7,35,el Guinardó,Horta-Guinardó,431037.15434614074,4585034.512114106,1843.4814366500614,1605
7040,7,35,el Guinardó,Horta-Guinardó,431120.02373941935,4585286.984328137,2098.6713775145645,1487
7041,7,35,el Guinardó,Horta-Guinardó,431337.50403485703,4585239.6939279325,2074.5988433951684,1375
7042,7,35,el Guinardó,Horta-Guinardó,431442.9545719687,4585672.899304561,2519.2846211214237,1513
7043,7,35,el Guinardó,Horta-Guinardó,431331.28411814326,4585807.702325928,2636.213649784198,1409
7044,7,35,el Guinardó,Horta-Guinardó,431272.88833565894,4586030.883195802,2851.860436453489,1282
7045,7,35,el Guinardó,Horta-Guinardó,431184.3561168652,4585920.36951504,2734.743870482776,1568
7046,7,35,el Guinardó,Horta-Guinardó,431122.81154989003,4586055.310943991,2866.3217794117245,1394
7047,7,35,el Guinardó,Horta-Guinardó,431084.88559718325,4586215.280675907,3024.98541902064,1435
7048,7,35,el Guinardó,Horta-Guinardó,430979.47693817865,4586336.7932444755,3145.6900341318506,1341
7049,7,35,el Guinardó,Horta-Guinardó,430912.00774462556,4586230.380246587,3040.6894125985527,1200
7050,7,35,el Guinardó,Horta-Guinardó,430992.1074182166,4586031.246908448,2840.054845783579,1190
7051,7,35,el Guinardó,Horta-Guinardó,430848.4774402679,4586048.667639335,2852.725654497048,1822
7052,7,36,la Font d'en Fargues,Horta-Guinardó,430700.6840342606,4586209.934392172,2993.1482356414954,1254
7053,7,36,la Font d'en Fargues,Horta-Guinardó,430557.25059005024,4586401.877535195,3173.396692007918,1480
7054,7,36,la Font d'en Fargues,Horta-Guinardó,430366.00160038867,4586226.766044158,2994.044956985997,1632
7055,7,36,la Font d'en Fargues,Horta-Guinardó,430137.15428779606,4586350.406357196,3127.9142315761983,1206
7056,7,36,la Font d'en Fargues,Horta-Guinardó,430101.1203679969,4586027.908868454,2810.0956293933414,1181
7057,7,36,la Font d'en Fargues,Horta-Guinardó,429908.7106009521,4586351.676714673,3155.9522661555275,1426
7058,7,36,la Font d'en Fargues,Horta-Guinardó,429779.64361819153,4586074.00319626,2906.2524301531453,1348
7059,7,37,el Carmel,Horta-Guinardó,429822.9792468739,4585840.323545092,2668.6947133252775,1300
7060,7,37,el Carmel,Horta-Guinardó,429859.937883266,4585660.438324399,2485.0660761480135,1872
7061,7,37,el Carmel,Horta-Guinardó,429307.0075472862,4585554.199457214,2562.0850780837477,1204
7062,7,37,el Carmel,Horta-Guinardó,429081.1327747592,4585872.447448472,2946.848578920226,1367
7063,7,37,el Carmel,Horta-Guinardó,429309.8287391934,4585939.685843236,2914.873046904481,1459
7064,7,37,el Carmel,Horta-Guinardó,429453.80484753504,4585755.189294399,2690.9203943055018,1698
7065,7,37,el Carmel,Horta-Guinardó,429469.9175279422,4585887.405555059,2809.907367855243,1708
7066,7,37,el Carmel,Horta-Guinardó,429570.2334536241,4585867.499226479,2759.6215387540988,1743
7067,7,37,el Carmel,Horta-Guinardó,429637.40375286277,4585890.850851239,2762.847162587166,1560
7068,7,37,el Carmel,Horta-Guinardó,429502.97508577787,4586052.600865764,2956.365610926484,1314
7069,7,37,el Carmel,Horta-Guinardó,429381.1375673997,4586049.236010925,2992.059418463555,1440
7070,7,37,el Carmel,Horta-Guinardó,429587.6593354635,4586177.245437074,3052.0982914140795,1437
7071,7,37,el Carmel,Horta-Guinardó,429587.1466158433,4586479.096836135,3344.367801980359,1339
7072,7,37,el Carmel,Horta-Guinardó,429478.5692160114,4586612.079641756,3500.324754142422,1372
7073,7,37,el Carmel,Horta-Guinardó,429258.40329354,4586461.011150072,3421.175101400121,1137
7074,7,37,el Carmel,Horta-Guinardó,429413.61105318856,4586403.547431908,3318.008530421955,1659
7075,7,37,el Carmel,Horta-Guinardó,429506.0002582982,4586329.010928204,3220.2426487102675,1194
7076,7,37,el Carmel,Horta-Guinardó,429380.82767548325,4586197.64102518,3132.252878818843,1404
7077,7,37,el Carmel,Horta-Guinardó,429176.1804085028,4586027.52492537,3047.4005314190176,1314
7078,7,37,el Carmel,Horta-Guinardó,429106.009060085,4586068.8476158725,3113.642884195937,1381
7079,7,37,el Carmel,Horta-Guinardó,429270.3843892163,4586232.134287705,3201.8915246498595,1437
7080,7,37,el Carmel,Horta-Guinardó,429202.9786686414,4586313.150059946,3301.5602207688457,1780
7081,7,38,la Teixonera,Horta-Guinardó,428963.27132555685,4586264.723726613,3351.3320130287293,1915
7082,7,38,la Teixonera,Horta-Guinardó,429023.7400897111,4586106.055440743,3182.048782734719,1233
7083,7,38,la Teixonera,Horta-Guinardó,428931.48542725155,4585948.957511384,3083.5338610837143,1343
7084,7,38,la Teixonera,Horta-Guinardó,428542.04787163506,4585897.336772735,3243.306805123053,1361
7085,7,38,la Teixonera,Horta-Guinardó,428823.4703709365,4586059.615174718,3232.423358600833,1275
7086,7,38,la Teixonera,Horta-Guinardó,428599.52589334775,4585954.285816211,3258.296374506105,1487
7087,7,38,la Teixonera,Horta-Guinardó,428525.35795580485,4586009.278835265,3345.162919553084,1600
7088,7,38,la Teixonera,Horta-Guinardó,428458.22705514584,4586126.712564125,3480.0896503519225,1704
7089,7,39,Sant Genís dels Agudells,Horta-Guinardó,428134.4094511907,4586042.680135008,3603.949983613166,1373
7090,7,39,Sant Genís dels Agudells,Horta-Guinardó,427170.0224360372,4586350.634704715,4482.947752203264,1465
7091,7,39,Sant Genís dels Agudells,Horta-Guinardó,427795.7210000702,4586629.06074049,4274.459454393445,1241
7092,7,39,Sant Genís dels Agudells,Horta-Guinardó,428052.8159349394,4586281.7705261735,3842.4180723481,1479
7093,7,39,Sant Genís dels Agudells,Horta-Guinardó,427987.7214469239,4586516.513350399,4069.322711297906,1704
7094,7,40,Montbau,Horta-Guinardó,428282.5789991047,4586677.387947823,4038.731780087186,1224
7095,7,40,Montbau,Horta-Guinardó,428263.1505826963,4586980.189458285,4309.453790451382,1500
7096,7,40,Montbau,Horta-Guinardó,428492.9580840498,4587189.238463498,4388.231780308718,1421
7097,7,40,Montbau,Horta-Guinardó,427878.28208039433,4587585.516098864,5026.006787216017,869
7098,7,41,la Vall d'Hebron,Horta-Guinardó,429012.0492959348,4587386.487999125,4376.64280537257,2141
7099,7,41,la Vall d'Hebron,Horta-Guinardó,428888.47522710386,4587140.17588768,4186.359684493586,1033
7100,7,41,la Vall d'Hebron,Horta-Guinardó,428972.1139186007,4587088.540843051,4108.574203862911,1190
7101,7,41,la Vall d'Hebron,Horta-Guinardó,428736.5396977753,4586623.273961162,3772.676402007373,1505
7102,7,42,la Clota,Horta-Guinardó,429235.7765222769,4586712.990275912,3666.957632940951,669
7103,7,43,Horta,Horta-Guinardó,428874.49536425644,4588298.071356395,5287.451515866161,1509
7104,7,43,Horta,Horta-Guinardó,429948.55043881235,4587738.41067736,4527.276874972732,1565
7105,7,43,Horta,Horta-Guinardó,430039.52470883896,4587499.147501348,4280.791524920642,1031
7106,7,43,Horta,Horta-Guinardó,430020.7399481937,4587242.952392971,4027.2021382516873,1167
7107,7,43,Horta,Horta-Guinardó,429867.8200584124,4587324.3912398415,4124.904911851766,1170
7108,7,43,Horta,Horta-Guinardó,429780.4242195716,4587543.638174481,4353.867132508138,1240
7109,7,43,Horta,Horta-Guinardó,429571.94413382217,4587602.060245256,4445.380247466255,1672
7110,7,43,Horta,Horta-Guinardó,429641.6835620445,4587320.258267964,4155.5857828778935,1027
7111,7,43,Horta,Horta-Guinardó,429416.9481665399,4587390.67758083,4270.470680566201,883
7112,7,43,Horta,Horta-Guinardó,429377.3694762561,4587087.98073,3986.238315267685,1292
7113,7,43,Horta,Horta-Guinardó,429506.7389475016,4587136.966973812,4003.0749478421208,1167
7114,7,43,Horta,Horta-Guinardó,429628.28458922234,4586981.666646215,3825.6846717354147,1183
7115,7,43,Horta,Horta-Guinardó,429787.3741879972,4587075.404617374,3889.7335823158437,1069
7116,7,43,Horta,Horta-Guinardó,429961.4560885048,4587055.8138460945,3847.0665671415895,1485
7117,7,43,Horta,Horta-Guinardó,429991.1806207383,4586909.947265345,3698.8161496009106,2786
7118,7,43,Horta,Horta-Guinardó,429715.07701577584,4586847.430301549,3677.298050305931,1231
7119,7,43,Horta,Horta-Guinardó,429720.1675473649,4586703.965489195,3535.407826219259,1300
7120,7,43,Horta,Horta-Guinardó,429786.4401121324,4586521.713775936,3344.0290169977006,1233
7121,7,43,Horta,Horta-Guinardó,429872.1055104163,4586727.173844799,3532.695171852573,1151
7122,7,43,Horta,Horta-Guinardó,430036.58922943985,4586668.414550595,3453.8415021249252,1293
7123,7,43,Horta,Horta-Guinardó,430162.2074568773,4586819.939277437,3594.4148497846118,1421
8001,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430334.8106938312,4586835.50056805,3603.114845983024,1271
8002,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430277.75846255553,4586659.060858675,3428.111656100625,1251
8003,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430421.0696613132,4586653.681458775,3420.984436368069,1192
8004,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430496.8607548868,4586802.978121878,3571.713536864801,1455
8005,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430657.271854265,4586786.527543912,3563.6456834009728,1137
8006,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430584.9942249255,4586623.940878204,3396.6455391117424,1648
8007,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430775.6978687003,4586716.043800927,3504.3719217951266,1145
8008,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430748.73006915115,4586539.280913197,3325.7256263188956,1632
8009,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430995.1842664622,4586449.880516177,3258.667229165364,1785
8010,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430873.4747067,4586704.01969243,3504.5326173838507,1085
8011,8,44,Vilapicina i la Torre Llobeta,Nou Barris,430969.9653366315,4586720.3129625395,3529.2873476160416,1166
8012,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431152.32949265075,4586496.132490296,3307.988896373055,1299
8013,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431074.8609767534,4586711.456389818,3520.82621241249,1169
8014,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431185.3568894072,4586747.2950422065,3560.414284098229,1253
8015,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431370.37114532193,4586676.33074462,3503.7563756831532,1372
8016,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431408.58529424656,4586802.149617883,3632.930746854597,1136
8017,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431573.10363551416,4586652.777315742,3507.1713899325005,1354
8018,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431772.0415100465,4586610.587176887,3503.4129035713468,1490
8019,8,44,Vilapicina i la Torre Llobeta,Nou Barris,431687.75339970004,4586754.030133899,3626.836109402858,1827
8020,8,45,Porta,Nou Barris,431575.3202087115,4586909.436837162,3761.050595263511,1347
8021,8,45,Porta,Nou Barris,431467.8826280109,4586994.072664033,3830.3966529781133,1443
8022,8,45,Porta,Nou Barris,431296.13863164134,4587095.73841753,3915.027402153016,1200
8023,8,45,Porta,Nou Barris,431338.10121620627,4586940.456520962,3763.615660189514,1384
8024,8,45,Porta,Nou Barris,431152.3373596461,4586919.948034623,3731.4527021019417,1343
8025,8,45,Porta,Nou Barris,431123.2704186662,4587025.454673128,3835.9090878341262,1219
8026,8,45,Porta,Nou Barris,431135.31901654095,4587188.750539279,3999.4975613943598,1341
8027,8,45,Porta,Nou Barris,431351.9614241225,4587505.120336118,4327.476020181141,1405
8028,8,45,Porta,Nou Barris,431368.5632107409,4587278.423224247,4102.951523744215,1066
8029,8,45,Porta,Nou Barris,431669.3710896934,4587429.2038970785,4289.07797596881,1484
8030,8,45,Porta,Nou Barris,431514.8451735661,4587742.331632099,4579.096365437587,1442
8031,8,45,Porta,Nou Barris,431300.2570888087,4587755.347688993,4573.378090212229,1260
8032,8,45,Porta,Nou Barris,431203.1555849445,4587626.570598751,4439.567903907402,1264
8033,8,45,Porta,Nou Barris,431071.5279070959,4587670.089944988,4479.280914518563,1481
8034,8,45,Porta,Nou Barris,430977.2523593197,4587532.594167664,4339.519818321109,1234
8035,8,45,Porta,Nou Barris,431102.30882270535,4587432.476968975,4242.256503207269,4462
8036,8,45,Porta,Nou Barris,430986.241771486,4587394.303406917,4203.122632790625,1507
8037,8,45,Porta,Nou Barris,430950.6568814319,4587268.8258791575,4074.5867541402254,1515
8038,8,46,el Turó de la Peira,Nou Barris,430915.00729490776,4587083.334265831,3885.969620920996,1615
8039,8,46,el Turó de la Peira,Nou Barris,430772.0315676696,4587312.333052865,4097.241363846819,1532
8040,8,46,el Turó de la Peira,Nou Barris,430716.37314397114,4587180.760770101,3961.30093746858,1886
8041,8,46,el Turó de la Peira,Nou Barris,430608.8063510372,4587111.4719957635,3884.743210470641,2496
8042,8,46,el Turó de la Peira,Nou Barris,430840.43579708505,4586979.672447073,3773.6780300212145,1226
8043,8,46,el Turó de la Peira,Nou Barris,430727.617023369,4586918.490446182,3700.983341398821,1126
8044,8,46,el Turó de la Peira,Nou Barris,430570.5504317487,4586980.972899382,3752.433337388917,1330
8045,8,46,el Turó de la Peira,Nou Barris,430469.033700253,4586928.6160362,3696.6078976850536,1736
8046,8,46,el Turó de la Peira,Nou Barris,430223.4128138889,4586971.699126268,3742.635586469845,1448
8047,8,46,el Turó de la Peira,Nou Barris,430306.5796265515,4587121.475034964,3889.568739400355,1630
8048,8,47,Can Peguera,Nou Barris,430467.4189000245,4587314.188142577,4082.072170711538,971
8049,8,47,Can Peguera,Nou Barris,430260.8181069312,4587412.983103837,4182.189230553117,1216
8050,8,48,la Guineueta,Nou Barris,430652.96836417215,4587424.620364559,4199.957482974933,1380
8051,8,48,la Guineueta,Nou Barris,430218.7110030772,4587702.975672037,4473.4757388031985,1339
8052,8,48,la Guineueta,Nou Barris,430348.59622230247,4587754.733056876,4522.106642626037,887
8053,8,48,la Guineueta,Nou Barris,430439.096676104,4587745.544918851,4512.971634083207,1118
8054,8,48,la Guineueta,Nou Barris,430612.70312658703,4587726.940890545,4499.568102407761,1592
8055,8,48,la Guineueta,Nou Barris,430879.6134607821,4587716.220237819,4509.9160892461305,1797
8056,8,48,la Guineueta,Nou Barris,430699.86796856637,4587889.629825019,4667.0199427032185,1481
8057,8,48,la Guineueta,Nou Barris,430825.52280838985,4588021.808751164,4808.634393986512,1305
8058,8,48,la Guineueta,Nou Barris,430497.8178978815,4588013.57014991,4781.931211155995,1612
8059,8,48,la Guineueta,Nou Barris,430232.2605126175,4587949.711102551,4719.56145962595,992
8060,8,49,Canyelles,Nou Barris,430133.4981270998,4588073.520693493,4847.549075964934,1175
8061,8,49,Canyelles,Nou Barris,430071.0662665031,4588251.234861647,5028.609301816554,1635
8062,8,49,Canyelles,Nou Barris,430346.44901654025,4588231.092898893,4998.466112675291,1122
8063,8,49,Canyelles,Nou Barris,430570.51770896744,4588266.772716133,5037.137610166043,1055
8064,8,49,Canyelles,Nou Barris,430068.32987390767,4588609.315675316,5386.175259983643,1800
8065,8,50,les Roquetes,Nou Barris,430761.35729438,4588802.340489885,5581.7990801211345,1763
8066,8,50,les Roquetes,Nou Barris,431169.4104171862,4589014.114313023,5825.07577264194,1564
8067,8,50,les Roquetes,Nou Barris,431454.4113365052,4589066.132727079,5891.7379104184865,1808
8068,8,50,les Roquetes,Nou Barris,431152.93488759757,4588780.653753543,5591.2593502578075,1865
8069,8,50,les Roquetes,Nou Barris,431007.0090060481,4588736.01793893,5537.536161113857,1540
8070,8,50,les Roquetes,Nou Barris,431061.5894066922,4588650.330555721,5458.822250938823,1477
8071,8,50,les Roquetes,Nou Barris,431019.55742908403,4588578.031097875,5382.008458574762,1715
8072,8,50,les Roquetes,Nou Barris,430817.3992069391,4588575.108897672,5359.254037625507,1186
8073,8,50,les Roquetes,Nou Barris,430934.11890662485,4588446.279666443,5241.643620187704,1725
