station_id,desc,lon,lat,euclid_m,network_m,snap_m,network_bin,euclid_bin,years_with_counts,distance_metric,did_bin,street_group,is_gran_via,is_tac2020_other,q_pre,n_pre,q_post,n_post,delta_q,delta_log_q
8020,AV.DE LA RIERA DE CASSOLES - VALLIRANA (Baixada),2.15035152730765,41.4024623783223,1514.4,1839.6,4.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,15341.5,6,12887.09090909091,22,-2454.40909090909,-0.1743354691242356
5007,PL. PAU VILA - DOCTOR AIGUADER (Sentit Pla de Palau),2.18530039455833,41.3823228889574,1525.3,1941.2,7.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13656.833333333334,24,13683.833333333334,12,27.0,0.00197508049867956
2020,AV. MADRID - TENOR MASINI (Besòs),2.13105365778254,41.3803288751531,1533.3,1812.8,8.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,16637.125,24,14815.78947368421,19,-1821.33552631579,-0.11594317560988188
2021,AV. MADRID - LLUÇÀ (Llobregat),2.13101466622061,41.380386227348,1535.7,1812.8,5.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,3951.217391304348,23,4871.1578947368425,19,919.9405034324946,0.2093079378008671
8032,RIERA DE CASSOLES - LES CAROLINES (Pujada),2.15005680018936,41.4029648690438,1557.6,1902.4,3.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7955.375,8,5963.590909090909,22,-1991.784090909091,-0.2881749996707015
5004,PAS SOTA MURALLA - LLAUDER (Llobregat),2.18397743124051,41.3810969944889,1568.2,1893.2,3.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,11329.565217391304,23,3461.7272727272725,22,-7867.837944664032,-1.1856480235698559
5003,PAS SOTA MURALLA - LLAUDER (Besòs),2.18403932544855,41.3810405336813,1576.3,1893.2,5.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,29399.17391304348,23,22731.78947368421,19,-6667.38443935927,-0.2572022135936436
5008,DOCTOR AIGUADER - PIZARRO (Llobregat),2.18738889851896,41.3829434202415,1593.9,2140.5,6.9,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,18390.235294117647,17,14549.42857142857,21,-3840.806722689076,-0.23426811380684853
5001,PG. COLOM - SIMÓ OLLER (Besòs),2.18103833666584,41.3796065580548,1597.8,1965.7,21.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,17957.083333333332,24,15549.260869565218,23,-2407.822463768114,-0.14397154677308244
9007,JOAN MIRÓ - RAMON TURRÓ (sentit mar),2.19311216488342,41.3917826532277,1626.7,2114.2,33.1,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,3004.625,16,1625.7826086956522,23,-1378.8423913043478,-0.6141634629884525
6017,RONDA DEL MIG - PL. ALFONS X EL SAVI (Llobregat),2.16353512531538,41.4120931847174,1629.5,2049.5,1.7,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,20370.78947368421,19,10290.826086956522,23,-10079.963386727688,-0.6828491589901464
6024,CAMÈLIES - CA L'ALEGRE DE DALT,2.15951705918456,41.4112805581794,1643.8,1997.5,2.9,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4731.181818181818,11,4185.875,24,-545.306818181818,-0.12245926501241833
8019,ARIBAU - MADRAZO (sentit muntanya),2.14637791655911,41.3986366019623,1648.1,1900.4,32.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,11672.041666666666,24,11724.833333333334,24,52.79166666666788,0.004512718579455566
3017,GRAN VIA - QUÍMICA (Sortida),2.1377325012082,41.3664811613027,1683.8,1951.3,9.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,16844.315789473683,19,35939.57142857143,14,19095.255639097744,0.7578256986332104
7038,MERIDIANA - VALÈNCIA (ENTRADA),2.18674458687986,41.4096142757266,1697.9,1772.1,30.1,1_2km,1_2km,"2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,32448.375,8,15629.833333333334,18,-16818.541666666664,-0.7304688837324917
6006,SANT ANTONI MARIA CLARET - INDEPENDÈNCIA  (sentit Llobregat),2.17627370057039,41.4126333101318,1707.4,2347.5,14.9,gt_2km_control,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,19661.714285714286,7,26402.625,24,6740.910714285714,0.29479012948142547
8021,TRAVESSERA DE DALT - GRANJA (Llobregat),2.15348018100593,41.4090348542492,1711.0,1779.3,5.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,29022.666666666668,24,27783.708333333332,24,-1238.9583333333358,-0.043627316146336526
6010,TÚNEL DE LA ROVIRA - BOCA SUD (Sentit Guinardó),2.16673197958124,41.413320003565,1735.0,2253.1,2.9,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,21134.333333333332,24,20119.53846153846,13,-1014.7948717948711,-0.04920748458649271
10019,BADAJOZ - PUJADES (sentit muntanya),2.19543251945246,41.3987156768697,1740.3,2381.6,7.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,6646.916666666667,24,5762.782608695652,23,-884.134057971015,-0.14273263815278447
2024,C. DE SANTS - SANT FELIU DE GUÍXOLS (Sentit Hospitalet),2.12913358824874,41.3755675328357,1740.5,1989.0,4.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,9480.4,10,7729.181818181818,11,-1751.2181818181816,-0.20422349746814206
1032,GRAN VÍA CARLES III - TRAV. DE LES CORTS (Pujada),2.12817127446172,41.3829592063285,1758.8,2400.7,18.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,tac2020_other,True,True,18463.041666666668,24,16364.458333333334,24,-2098.583333333334,-0.12065917786508074
9002,AV. D'ICÀRIA - TRIAS FARGAS (Besòs),2.19387261397669,41.3884077997946,1759.0,2248.4,3.8,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,1769.6470588235295,17,1385.0434782608695,23,-384.60358056266,-0.24504859351525
5006,PG. JOAN DE BORBÓ - MAQUINISTA (Sentit Pla de Palau),2.18709640644174,41.3806760096672,1761.9,2201.0,6.2,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,6975.176470588235,17,8900.2,10,1925.0235294117656,0.24371612056558156
1033,GRAN VÍA CARLES III - TRAV. DE LES CORTS (Baixada),2.12810394464394,41.3818510282584,1764.3,2172.3,2.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,tac2020_other,True,True,20315.083333333332,24,18613.571428571428,21,-1701.5119047619046,-0.08747267013670523
8016,VIA AUGUSTA - AMIGÓ (Baixada),2.1415638908826,41.398140808461,1776.1,2042.3,5.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,19287.714285714286,14,12967.391304347826,23,-6320.32298136646,-0.3970304826610871
6030,SARDENYA - PL. SANLLEHY  (sentit mar),2.16156078355721,41.4132433960373,1792.2,2165.5,10.2,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,6837.333333333333,18,7440.04347826087,23,602.7101449275369,0.08447890061004237
8031,CAN RÀBIA - RDA. GENERAL MITRE (Baixada),2.13395498754504,41.3938179666502,1797.5,1996.1,19.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,5440.363636363636,22,6010.708333333333,24,570.344696969697,0.09969669717234275
5028,PG. JOSEP CARNER - VILÀ I VILÀ (Besòs),2.17553231553291,41.3729552170708,1800.1,2099.6,15.1,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,16137.916666666666,24,19011.0,10,2873.083333333334,0.16384618339210277
6029,CAMÈLIES - ABD EL-KADER  (sentit Besòs),2.16429547778027,41.4139083426613,1817.5,2242.6,5.3,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,2240.2272727272725,22,2296.782608695652,23,56.555335968379495,0.02493195606537313
8036,VIA AUGUSTA - ARIBAU (Sentit Pl. Molina),2.14547737379229,41.4002711868881,1844.4,2104.2,21.4,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,21056.541666666668,24,11812.052631578947,19,-9244.489035087721,-0.578090860218925
9006,MARINA - SALVADOR ESPRIU (Pujada),2.19509317609503,41.3887124684234,1848.1,2350.0,29.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,15210.75,24,15246.23076923077,13,35.48076923076951,0.0023298951100851895
1011,AV. DIAGONAL - GANDESA (Entrada),2.12863069882455,41.3885945980044,1851.8,2196.2,12.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,32941.608695652176,23,27823.5,16,-5118.108695652176,-0.1688555733522037
8037,VIA AUGUSTA - BRUSI (Sentit Rda. General Mitre),2.14542034210574,41.4003389433751,1853.1,2104.2,20.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,13127.954545454546,22,9688.05,20,-3439.9045454545467,-0.3038507241083206
1010,AV. DIAGONAL - GANDESA (Sortida),2.12857747808993,41.3886843678709,1859.7,2196.2,12.5,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,39802.27272727273,22,34703.53333333333,15,-5098.739393939395,-0.13708250742326733
4030,AV. DIAGONAL - LLACUNA (Baixada),2.19457865442584,41.4050943577355,1873.6,2169.9,28.1,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,5117.619047619048,21,2389.9565217391305,23,-2727.662525879917,-0.7614141270926416
9008,AV. D'ICÀRIA - ROSA SENSAT (Llobregat),2.19603384169054,41.3905067114966,1885.5,2499.1,1.2,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,2146.3076923076924,13,3938.095238095238,21,1791.7875457875457,0.606948150921844
6031,AV. MARE DE DÉU DE MONTSERRAT - FRANÇA  (sentit Llobregat),2.16381938849337,41.4145445416464,1893.3,2333.4,9.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,10643.208333333334,24,11382.791666666666,24,739.5833333333321,0.06718073848046657
7033,VALÈNCIA - TER  (sentit Besòs),2.18792226740502,41.4111647516047,1895.0,2025.9,12.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,tac2020_other,False,True,22829.0,15,8466.434782608696,23,-14362.565217391304,-0.9919221604670128
8006,RDA. GENERAL MITRE - DR. FLEMING (Sentit Via Augusta),2.13390359783985,41.3950958433231,1903.2,2082.6,0.9,gt_2km_control,1_2km,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,18210.0,11,12912.416666666666,12,-5297.583333333334,-0.3437815130093256
8004,BALMES - COPÈRNIC (Baixada),2.14535372288956,41.4023599304821,1908.1,2138.3,12.4,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n,control_gt2km,other,False,False,17054.041666666668,24,12518.833333333334,6,-4535.208333333334,-0.309153046444969
8002,GANDUXER - VALERO  (sentit muntanya),2.13622497403366,41.3967031150866,1923.2,2218.8,28.4,gt_2km_control,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,14266.666666666666,9,16148.318181818182,22,1881.651515151516,0.12389009297763387
2012,AV. MADRID - PORTBOU  (sentit Besòs),2.12645591588704,41.3778875629361,1929.9,2312.2,22.9,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,14225.636363636364,22,11731.15,20,-2494.4863636363643,-0.19279801751701164
2025,C. DE SANTS - SUGRANYES (Sentit Pl. Espanya),2.12637855996629,41.3755780639749,1966.3,2217.2,3.8,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,5150.125,24,2897.75,24,-2252.375,-0.5750864124390311
8015,VIA AUGUSTA - MODOLELL (Pujada),2.13705166293246,41.3978177127565,1977.5,2288.0,11.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,24622.15,20,16714.375,24,-7907.7750000000015,-0.38737731671109366
8034,AV. REPÚBLICA ARGENTINA - BALLESTER,2.14767175700735,41.4079918510431,2002.0,2324.7,17.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,18379.823529411766,17,18055.333333333332,21,-324.49019607843366,-0.01781239898696718
6015,RONDA GUINARDÓ - SANT QUINTÍ (Llobregat),2.17265757568452,41.415369266056,2009.1,2787.9,27.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,4682.692307692308,13,3009.285714285714,21,-1673.4065934065934,-0.4421704775655506
8005,BALMES - COPÈRNIC (Pujada),2.14410203561557,41.4029602727686,2027.3,2274.6,2.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,18571.666666666668,21,15458.823529411764,17,-3112.843137254904,-0.18345717927666882
9009,SALVADOR ESPRIU - ROSA SENSAT (sentit Llobregat),2.19782134249268,41.3893807249814,2053.9,2721.8,22.9,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,16405.526315789473,19,17458.75,24,1053.2236842105267,0.0622227070945236
8017,MUNTANER - COPÈRNIC (sentit mar),2.14075512429096,41.4007021278479,2054.5,2316.1,27.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,10020.625,24,13050.708333333334,24,3030.083333333334,0.2641969417510648
1008,CAPITÀ ARENAS - MANILA (baixada),2.12637832464327,41.3896380640375,2070.0,2492.2,13.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,9336.736842105263,19,8421.125,24,-915.6118421052633,-0.10321338690786774
8011,RDA. GENERAL MITRE - BALLESTER (Llobregat),2.14489266330133,41.4056059073984,2070.8,2483.8,1.6,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,19522.928571428572,14,24885.041666666668,24,5362.113095238095,0.2426772876721941
10001,ARAGÓ - NAVAS (Llobregat),2.19073536914761,41.4116798138391,2084.6,2171.9,23.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,tac2020_other,False,True,9812.458333333334,24,9826.875,24,14.41666666666606,0.0014681424273934596
1009,PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat),2.12763920293606,41.3919462558656,2090.9,2400.6,36.0,gt_2km_control,gt_2km_control,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,12849.75,12,10589.166666666666,24,-2260.583333333334,-0.19349288997061187
8003,RDA. GENERAL MITRE - SARAGOSSA (Besòs),2.14450736435098,41.4054395416092,2092.4,2517.9,11.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,30522.5,22,29272.666666666668,24,-1249.8333333333321,-0.04180991421035252
10015,BILBAO - CONCILI DE TRENTO (sentit mar),2.19214727380226,41.4112919076192,2130.8,2342.0,2.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,9049.0625,16,14338.375,24,5289.3125,0.46027834817833657
8041,PG. SANT JOAN BOSCO - PL. PRAT DE LA RIBA (Pujada),2.1284071416532,41.3938242376625,2151.7,2350.8,20.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,15418.363636363636,22,10112.041666666666,24,-5306.32196969697,-0.4218322850298435
8035,PG. SANT JOAN BOSCO - F. CARBONELL (Baixada),2.1282769854829,41.3938262901109,2160.7,2350.8,12.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,5140.933333333333,15,3946.1666666666665,24,-1194.7666666666669,-0.26449000177075455
11033,AV. VALLCARCA - AGRAMUNT (Pujada),2.14728360572434,41.4100782574757,2167.8,2417.7,4.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,15502.5,24,15857.541666666666,24,355.04166666666606,0.022643900849015353
7005,AV. MERIDIANA - NAVAS DE TOLOSA (Entrada),2.18683771975941,41.4147497996919,2186.9,2384.9,15.3,gt_2km_control,gt_2km_control,"2017,2018,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,25814.583333333332,12,14595.791666666666,24,-11218.791666666666,-0.5702063325591098
11034,AV. VALLCARCA - AGRAMUNT (Baixada),2.14706311474828,41.410195605979,2190.4,2483.9,2.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,6918.388888888889,18,4743.277777777777,18,-2175.1111111111113,-0.3774545119779287
1006,AV. DIAGONAL - PLAÇA PIUS XII (Entrada),2.12380055719989,41.387374634778,2193.8,2648.8,17.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n,control_gt2km,other,False,False,22640.75,24,21093.571428571428,7,-1547.1785714285725,-0.07078305756626513
10005,ARAGÓ - BILBAO (Besòs),2.19188571810162,41.4122858738082,2198.1,2321.7,13.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,tac2020_other,False,True,16135.888888888889,18,4924.875,24,-11211.013888888889,-1.1867470211227324
1007,AV. DIAGONAL- DOCTOR FERRAN (Sortida),2.12373816821195,41.3874730063351,2201.7,2648.8,15.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,41564.6,15,38906.769230769234,13,-2657.8307692307644,-0.06608059175496805
6019,PG. MARAGALL - ESCORNALBOU (Sentit Horta),2.18043457545689,41.4170241932517,2241.7,2732.5,3.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,15965.875,24,5541.238095238095,21,-10424.636904761905,-1.0582356733704685
6018,PG. MARAGALL - ESCORNALBOU (Sentit Eixample),2.18033774951808,41.4170757293736,2245.6,2740.6,5.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,13333.625,24,9089.5,24,-4244.125,-0.3831691390305938
9003,AV. LITORAL - ARQUITECTE SERT (sentit mar),2.20050274423041,41.3904874381431,2256.1,2993.7,1.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,13247.954545454546,22,11292.857142857143,21,-1955.0974025974028,-0.1596727519872232
7004,MALLORCA - BISCAIA,2.18982242141438,41.4142885384999,2270.5,2425.2,1.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,11712.416666666666,24,7864.041666666667,24,-3848.374999999999,-0.39834885139643283
8008,RDA. GENERAL MITRE - GANDUXER (Besòs),2.13459295713598,41.3997149392181,2271.6,2597.6,13.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,24792.0,24,22654.083333333332,24,-2137.916666666668,-0.0901809051874558
1031,JOAN XXIII - MENÉNDEZ PELAYO (Besòs),2.12199741972438,41.3821472222222,2274.1,3179.8,18.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,8826.25,24,2226.5,24,-6599.75,-1.3772993900688002
8009,RDA. GENERAL MITRE - TORRAS I PUJALT (Llobregat),2.13459554529033,41.3998658842146,2283.8,2597.6,5.1,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,19927.083333333332,24,18025.833333333332,24,-1901.25,-0.10027386378500758
1030,JOAN XXIII - MARTÍ I FRANQUÉS (Llobregat),2.12184772928002,41.3821916666666,2286.5,3179.8,6.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,4901.958333333333,24,4688.375,24,-213.58333333333303,-0.0445487445946533
2017,SANTS - RIERA BLANCA (sentit Hospitalet),2.12239111942769,41.3756480686338,2293.9,2541.5,6.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,19083.416666666668,12,14911.666666666666,15,-4171.750000000002,-0.2466758162374827
8026,VIA AUGUSTA - DOCTOR ROUX (Baixada),2.13069145701489,41.3977356750555,2300.7,2540.9,22.0,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,28629.764705882353,17,16488.166666666668,24,-12141.598039215685,-0.5518039487312443
7009,AV. MERIDIANA - NAVAS DE TOLOSA (Sortida),2.18699909733485,41.4160302031476,2319.7,2546.8,25.2,gt_2km_control,gt_2km_control,"2017,2018,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,31820.909090909092,11,13048.416666666666,24,-18772.492424242424,-0.8914567941144824
1027,DOCTOR FERRAN - PG. MANUEL GIRONA (baixada),2.1237037935422,41.3906592623485,2320.2,2772.8,9.4,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,10907.521739130434,23,10595.684210526315,19,-311.83752860411914,-0.029005850798288435
7021,NAVAS DE TOLOSA - JOSEP ESTIVILL  (sentit mar),2.18489734749009,41.4167849231015,2325.2,2650.8,13.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,13191.07142857143,14,9322.166666666666,24,-3868.9047619047633,-0.3471451171559252
17005,AV. DIAGONAL - PERE IV (Pujada),2.20015975809711,41.4067401081025,2372.3,2660.1,30.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,6872.260869565217,23,6790.25,24,-82.01086956521704,-0.012005385446316907
8028,VIA AUGUSTA - DOCTOR ROUX (Pujada),2.12952392983991,41.3978038708747,2372.9,2564.4,13.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,18901.666666666668,12,15647.454545454546,22,-3254.212121212122,-0.18894184669452407
8012,VIA AUGUSTA - VERGÓS (Baixada),2.12881738500021,41.3977497606527,2409.9,2634.9,5.5,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,25728.684210526317,19,20581.583333333332,12,-5147.100877192985,-0.22320982366397146
1029,ARISTIDES MAILLOL - CARDENAL REIG (Pujada),2.12026132638103,41.3789667368511,2445.4,2994.2,16.7,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,10238.40909090909,22,8608.42857142857,14,-1629.9805194805194,-0.17340445557240258
1028,ARISTIDES MAILLOL - CARDENAL REIG (Baixada),2.12016648138265,41.3788618827201,2453.3,2994.2,5.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,9148.625,24,10604.583333333334,12,1455.958333333334,0.14768270283030382
8033,VERGÓS - RAFAEL BATLLE (Besòs),2.12645980606712,41.3966273619804,2471.6,2772.5,3.2,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,12210.263157894737,19,19493.81818181818,11,7283.5550239234435,0.467820558448901
8040,VERGÒS - RAFAEL BATLLE (Llobregat),2.12639231598963,41.3966373783215,2476.7,2772.5,2.8,gt_2km_control,gt_2km_control,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,7017.695652173913,23,4218.681818181818,22,-2799.013833992095,-0.5089121955823384
